Время[с],Напряжение[В]
4.8249,1.5549
4.8258,1.5549
4.8269,1.5512
4.8279,1.5549
4.8290,1.5549
4.8301,1.5512
4.8311,1.5549
4.8321,1.5549
4.8330,1.5549
4.8339,1.5549
4.8348,1.5549
4.8359,1.5549
4.8368,1.5475
4.8377,1.5475
4.8387,1.5512
4.8397,1.5475
4.8406,1.5549
4.8417,1.5549
4.8427,1.5475
4.8436,1.5475
4.8445,1.5586
4.8455,1.5512
4.8465,1.5549
4.8474,1.5549
4.8484,1.5586
4.8493,1.5549
4.8502,1.5475
4.8512,1.5549
4.8522,1.5549
4.8531,1.5549
4.8541,1.5586
4.8551,1.5549
4.8561,1.5549
4.8570,1.5549
4.8580,1.5549
4.8590,1.5512
4.8600,1.5549
4.8611,1.5512
4.8622,1.5512
4.8634,1.5549
4.8645,1.5512
4.8656,1.5512
4.8666,1.5512
4.8677,1.5549
4.8687,1.5549
4.8697,1.5549
4.8707,1.5475
4.8717,1.5549
4.8728,1.5475
4.8738,1.5549
4.8747,1.5475
4.8756,1.5512
4.8764,1.5475
4.8773,1.5549
4.8781,1.5512
4.8790,1.5549
4.8799,1.5586
4.8809,1.5549
4.8818,1.5475
4.8828,1.5549
4.8838,1.5586
4.8848,1.5512
4.8857,1.5586
4.8867,1.5549
4.8876,1.5512
4.8886,1.5549
4.8895,1.5586
4.8905,1.5586
4.8916,1.5549
4.8925,1.5549
4.8934,1.5549
4.8944,1.5512
4.8954,1.5549
4.8964,1.5512
4.8973,1.5549
4.8983,1.5549
4.8993,1.5512
4.9002,1.5549
4.9011,1.5549
4.9021,1.5549
4.9031,1.5586
4.9041,1.5475
4.9051,1.5586
4.9060,1.5549
4.9069,1.5512
4.9078,1.5512
4.9088,1.5512
4.9097,1.5549
4.9106,1.5512
4.9117,1.5512
4.9126,1.5549
4.9137,1.5549
4.9148,1.5549
4.9160,1.5549
4.9170,1.5475
4.9180,1.5549
4.9191,1.5512
4.9200,1.5586
4.9211,1.5475
4.9223,1.5549
4.9235,1.5549
4.9246,1.5549
4.9255,1.5512
4.9264,1.5549
4.9274,1.5549
4.9285,1.5549
4.9296,1.5549
4.9306,1.5549
4.9317,1.5549
4.9327,1.5549
4.9340,1.5586
4.9354,1.5623
4.9366,1.5512
4.9378,1.5549
4.9390,1.5586
4.9400,1.5549
4.9410,1.5512
4.9420,1.5549
4.9430,1.5512
4.9441,1.5549
4.9451,1.5549
4.9461,1.5549
4.9471,1.5512
4.9482,1.5512
4.9492,1.5586
4.9502,1.5549
4.9512,1.5512
4.9522,1.5549
4.9532,1.5549
4.9542,1.5549
4.9552,1.5549
4.9562,1.5549
4.9572,1.5549
4.9583,1.5512
4.9593,1.5512
4.9603,1.5512
4.9613,1.5586
4.9623,1.5475
4.9633,1.5475
4.9643,1.5512
4.9653,1.5475
4.9663,1.5549
4.9673,1.5549
4.9683,1.5549
4.9693,1.5512
4.9704,1.5512
4.9714,1.5549
4.9725,1.5549
4.9735,1.5549
4.9746,1.5512
4.9758,1.5586
4.9769,1.5549
4.9780,1.5512
4.9791,1.5512
4.9802,1.5586
4.9812,1.5586
4.9822,1.5512
4.9832,1.5549
4.9842,1.5549
4.9851,1.5586
4.9859,1.5549
4.9867,1.5549
4.9876,1.5549
4.9884,1.5475
4.9892,1.5586
4.9902,1.5512
4.9911,1.5475
4.9920,1.5586
4.9930,1.5549
4.9940,1.5586
4.9949,1.5586
4.9959,1.5549
4.9968,1.5586
4.9977,1.5512
4.9987,1.5512
4.9997,1.5586
5.0006,1.5586
5.0016,1.5512
5.0026,1.5623
5.0035,1.5549
5.0044,1.5623
5.0054,1.5549
5.0063,1.5549
5.0073,1.5549
5.0083,1.5512
5.0092,1.5549
5.0102,1.5549
5.0112,1.5549
5.0122,1.5512
5.0131,1.5586
5.0141,1.5549
5.0150,1.5475
5.0160,1.5512
5.0170,1.5586
5.0180,1.5549
5.0189,1.5549
5.0198,1.5586
5.0209,1.5586
5.0219,1.5512
5.0231,1.5586
5.0242,1.5549
5.0252,1.5586
5.0263,1.5549
5.0274,1.5586
5.0284,1.5512
5.0294,1.5586
5.0304,1.5549
5.0315,1.5586
5.0326,1.5586
5.0338,1.5586
5.0349,1.5549
5.0358,1.5586
5.0368,1.5549
5.0377,1.5549
5.0388,1.5586
5.0400,1.5549
5.0414,1.5549
5.0426,1.5586
5.0438,1.5512
5.0448,1.5512
5.0458,1.5512
5.0468,1.5586
5.0478,1.5586
5.0488,1.5586
5.0497,1.5549
5.0507,1.5549
5.0517,1.5586
5.0527,1.5586
5.0536,1.5549
5.0546,1.5586
5.0556,1.5586
5.0565,1.5512
5.0575,1.5549
5.0585,1.5586
5.0595,1.5586
5.0605,1.5512
5.0616,1.5549
5.0626,1.5586
5.0636,1.5549
5.0646,1.5549
5.0655,1.5512
5.0665,1.5586
5.0675,1.5586
5.0685,1.5586
5.0694,1.5586
5.0704,1.5586
5.0714,1.5512
5.0724,1.5549
5.0733,1.5586
5.0743,1.5549
5.0753,1.5586
5.0763,1.5586
5.0809,1.5586
5.0818,1.5586
5.0828,1.5512
5.0838,1.5586
5.0847,1.5623
5.0857,1.5586
5.0866,1.5549
5.0876,1.5512
5.0885,1.5586
5.0894,1.5586
5.0904,1.5586
5.0914,1.5586
5.0925,1.5586
5.0936,1.5512
5.0947,1.5549
5.0958,1.5586
5.0968,1.5586
5.0978,1.5512
5.0989,1.5623
5.0999,1.5586
5.1010,1.5586
5.1020,1.5623
5.1030,1.5586
5.1040,1.5512
5.1051,1.5549
5.1061,1.5623
5.1071,1.5586
5.1081,1.5586
5.1091,1.5586
5.1101,1.5586
5.1111,1.5623
5.1121,1.5623
5.1131,1.5549
5.1142,1.5549
5.1151,1.5623
5.1161,1.5475
5.1171,1.5623
5.1181,1.5623
5.1192,1.5512
5.1202,1.5586
5.1211,1.5586
5.1222,1.5586
5.1231,1.5549
5.1241,1.5586
5.1250,1.5549
5.1260,1.5512
5.1270,1.5623
5.1279,1.5586
5.1289,1.5512
5.1298,1.5586
5.1308,1.5586
5.1319,1.5586
5.1330,1.5623
5.1340,1.5623
5.1351,1.5623
5.1361,1.5512
5.1371,1.5623
5.1381,1.5549
5.1390,1.5586
5.1400,1.5623
5.1409,1.5549
5.1419,1.5623
5.1429,1.5623
5.1438,1.5586
5.1448,1.5549
5.1458,1.5623
5.1468,1.5623
5.1477,1.5623
5.1487,1.5586
5.1497,1.5549
5.1506,1.5586
5.1517,1.5623
5.1527,1.5549
5.1537,1.5549
5.1548,1.5549
5.1558,1.5623
5.1568,1.5623
5.1578,1.5623
5.1588,1.5512
5.1598,1.5586
5.1608,1.5623
5.1618,1.5623
5.1627,1.5586
5.1637,1.5549
5.1646,1.5586
5.1656,1.5586
5.1666,1.5623
5.1677,1.5586
5.1688,1.5623
5.1699,1.5549
5.1710,1.5623
5.1720,1.5549
5.1730,1.5623
5.1740,1.5549
5.1750,1.5623
5.1759,1.5623
5.1769,1.5623
5.1780,1.5623
5.1790,1.5586
5.1800,1.5586
5.1809,1.5623
5.1818,1.5549
5.1826,1.5623
5.1835,1.5623
5.1843,1.5549
5.1852,1.5623
5.1860,1.5586
5.1870,1.5623
5.1880,1.5549
5.1889,1.5660
5.1899,1.5586
5.1909,1.5623
5.1918,1.5623
5.1928,1.5623
5.1938,1.5512
5.1947,1.5623
5.1957,1.5549
5.1967,1.5586
5.1977,1.5512
5.1987,1.5623
5.1996,1.5623
5.2006,1.5623
5.2016,1.5549
5.2026,1.5623
5.2036,1.5660
5.2046,1.5586
5.2056,1.5586
5.2065,1.5660
5.2074,1.5586
5.2084,1.5623
5.2094,1.5549
5.2103,1.5660
5.2112,1.5623
5.2122,1.5623
5.2133,1.5586
5.2142,1.5623
5.2151,1.5512
5.2161,1.5623
5.2171,1.5623
5.2180,1.5549
5.2192,1.5586
5.2202,1.5586
5.2212,1.5623
5.2222,1.5586
5.2232,1.5586
5.2241,1.5660
5.2251,1.5623
5.2261,1.5623
5.2270,1.5660
5.2280,1.5623
5.2290,1.5660
5.2300,1.5586
5.2309,1.5623
5.2319,1.5623
5.2330,1.5623
5.2343,1.5586
5.2354,1.5623
5.2364,1.5660
5.2374,1.5586
5.2385,1.5623
5.2396,1.5697
5.2406,1.5660
5.2418,1.5586
5.2431,1.5623
5.2442,1.5623
5.2452,1.5623
5.2462,1.5660
5.2473,1.5623
5.2485,1.5623
5.2499,1.5660
5.2510,1.5660
5.2520,1.5586
5.2533,1.5623
5.2545,1.5660
5.2555,1.5623
5.2565,1.5623
5.2576,1.5586
5.2586,1.5660
5.2597,1.5586
5.2607,1.5660
5.2617,1.5586
5.2626,1.5660
5.2635,1.5660
5.2645,1.5586
5.2654,1.5623
5.2663,1.5660
5.2673,1.5660
5.2682,1.5623
5.2691,1.5586
5.2701,1.5697
5.2710,1.5660
5.2721,1.5623
5.2731,1.5623
5.2741,1.5586
5.2750,1.5660
5.2760,1.5660
5.2770,1.5623
5.2780,1.5623
5.2790,1.5660
5.2800,1.5623
5.2810,1.5586
5.2821,1.5660
5.2830,1.5586
5.2840,1.5586
5.2850,1.5660
5.2861,1.5660
5.2871,1.5697
5.2881,1.5697
5.2891,1.5660
5.2901,1.5660
5.2911,1.5623
5.2920,1.5660
5.2930,1.5586
5.2941,1.5660
5.2951,1.5660
5.2960,1.5697
5.2970,1.5660
5.2980,1.5623
5.2989,1.5623
5.2999,1.5660
5.3009,1.5660
5.3018,1.5697
5.3027,1.5660
5.3037,1.5623
5.3046,1.5660
5.3056,1.5697
5.3065,1.5697
5.3074,1.5623
5.3083,1.5586
5.3092,1.5586
5.3101,1.5697
5.3112,1.5697
5.3121,1.5623
5.3131,1.5697
5.3141,1.5660
5.3150,1.5623
5.3159,1.5660
5.3168,1.5660
5.3178,1.5697
5.3188,1.5697
5.3198,1.5660
5.3208,1.5697
5.3218,1.5660
5.3227,1.5660
5.3237,1.5697
5.3247,1.5586
5.3257,1.5623
5.3267,1.5660
5.3277,1.5697
5.3286,1.5697
5.3296,1.5697
5.3305,1.5697
5.3316,1.5697
5.3326,1.5697
5.3336,1.5697
5.3346,1.5660
5.3356,1.5697
5.3366,1.5697
5.3376,1.5697
5.3385,1.5623
5.3395,1.5697
5.3405,1.5697
5.3415,1.5697
5.3425,1.5697
5.3435,1.5697
5.3444,1.5697
5.3455,1.5623
5.3464,1.5697
5.3474,1.5697
5.3483,1.5697
5.3492,1.5660
5.3501,1.5697
5.3511,1.5697
5.3521,1.5697
5.3531,1.5623
5.3541,1.5623
5.3550,1.5697
5.3560,1.5660
5.3569,1.5697
5.3579,1.5697
5.3589,1.5734
5.3599,1.5697
5.3609,1.5660
5.3619,1.5697
5.3629,1.5734
5.3639,1.5697
5.3649,1.5660
5.3659,1.5697
5.3668,1.5734
5.3678,1.5697
5.3688,1.5697
5.3699,1.5734
5.3709,1.5660
5.3719,1.5734
5.3729,1.5660
5.3739,1.5734
5.3749,1.5734
5.3759,1.5697
5.3769,1.5697
5.3779,1.5623
5.3787,1.5697
5.3796,1.5697
5.3805,1.5697
5.3813,1.5660
5.3821,1.5660
5.3830,1.5697
5.3839,1.5697
5.3848,1.5734
5.3858,1.5697
5.3867,1.5734
5.3876,1.5697
5.3885,1.5734
5.3894,1.5734
5.3903,1.5734
5.3926,1.5697
5.3935,1.5734
5.3945,1.5660
5.3954,1.5734
5.3963,1.5734
5.3972,1.5734
5.3982,1.5734
5.3991,1.5734
5.4000,1.5734
5.4009,1.5660
5.4019,1.5660
5.4028,1.5734
5.4037,1.5734
5.4046,1.5697
5.4055,1.5734
5.4065,1.5734
5.4074,1.5734
5.4083,1.5734
5.4093,1.5771
5.4102,1.5771
5.4112,1.5771
5.4121,1.5734
5.4130,1.5771
5.4140,1.5771
5.4149,1.5771
5.4158,1.5734
5.4167,1.5771
5.4176,1.5660
5.4185,1.5771
5.4195,1.5734
5.4204,1.5771
5.4214,1.5771
5.4224,1.5697
5.4233,1.5734
5.4242,1.5734
5.4251,1.5771
5.4261,1.5771
5.4270,1.5771
5.4279,1.5771
5.4288,1.5771
5.4297,1.5660
5.4307,1.5734
5.4317,1.5771
5.4327,1.5771
5.4337,1.5734
5.4347,1.5734
5.4357,1.5734
5.4367,1.5771
5.4376,1.5697
5.4386,1.5697
5.4395,1.5697
5.4405,1.5771
5.4415,1.5697
5.4425,1.5771
5.4435,1.5771
5.4446,1.5734
5.4457,1.5771
5.4468,1.5697
5.4479,1.5771
5.4489,1.5771
5.4499,1.5809
5.4509,1.5809
5.4519,1.5697
5.4529,1.5771
5.4541,1.5771
5.4554,1.5734
5.4565,1.5697
5.4575,1.5697
5.4586,1.5771
5.4597,1.5771
5.4610,1.5734
5.4623,1.5771
5.4633,1.5734
5.4642,1.5809
5.4654,1.5734
5.4664,1.5771
5.4674,1.5809
5.4683,1.5771
5.4693,1.5771
5.4702,1.5771
5.4711,1.5771
5.4721,1.5771
5.4730,1.5771
5.4740,1.5809
5.4749,1.5771
5.4758,1.5697
5.4768,1.5734
5.4779,1.5734
5.4789,1.5734
5.4799,1.5734
5.4809,1.5809
5.4818,1.5771
5.4828,1.5734
5.4838,1.5809
5.4847,1.5809
5.4857,1.5771
5.4868,1.5809
5.4877,1.5809
5.4887,1.5809
5.4897,1.5809
5.4906,1.5771
5.4917,1.5809
5.4926,1.5734
5.4936,1.5771
5.4946,1.5771
5.4955,1.5734
5.4965,1.5734
5.4975,1.5771
5.4985,1.5771
5.4994,1.5771
5.5004,1.5734
5.5014,1.5734
5.5024,1.5809
5.5034,1.5809
5.5044,1.5734
5.5054,1.5809
5.5063,1.5809
5.5073,1.5771
5.5083,1.5809
5.5093,1.5734
5.5103,1.5809
5.5113,1.5771
5.5123,1.5734
5.5133,1.5771
5.5142,1.5697
5.5152,1.5734
5.5162,1.5771
5.5171,1.5771
5.5181,1.5771
5.5191,1.5809
5.5200,1.5809
5.5210,1.5734
5.5221,1.5809
5.5230,1.5771
5.5240,1.5734
5.5250,1.5734
5.5260,1.5846
5.5270,1.5771
5.5280,1.5809
5.5290,1.5846
5.5299,1.5809
5.5309,1.5771
5.5319,1.5809
5.5329,1.5809
5.5339,1.5771
5.5348,1.5809
5.5358,1.5734
5.5368,1.5809
5.5378,1.5809
5.5388,1.5809
5.5398,1.5771
5.5408,1.5809
5.5419,1.5771
5.5429,1.5846
5.5440,1.5734
5.5450,1.5846
5.5460,1.5771
5.5470,1.5809
5.5480,1.5809
5.5490,1.5809
5.5500,1.5771
5.5524,1.5809
5.5609,1.5734
5.5621,1.5771
5.5631,1.5809
5.5641,1.5771
5.5651,1.5809
5.5662,1.5771
5.5672,1.5846
5.5684,1.5771
5.5695,1.5846
5.5706,1.5846
5.5717,1.5809
5.5727,1.5809
5.5737,1.5846
5.5748,1.5771
5.5757,1.5771
5.5767,1.5846
5.5778,1.5771
5.5787,1.5771
5.5797,1.5846
5.5807,1.5771
5.5818,1.5809
5.5828,1.5809
5.5838,1.5809
5.5847,1.5846
5.5857,1.5846
5.5866,1.5846
5.5876,1.5846
5.5886,1.5846
5.5895,1.5809
5.5905,1.5846
5.5915,1.5846
5.5925,1.5846
5.5934,1.5846
5.5944,1.5846
5.5954,1.5846
5.5963,1.5846
5.5973,1.5809
5.5982,1.5846
5.5992,1.5846
5.6001,1.5846
5.6012,1.5771
5.6022,1.5846
5.6032,1.5846
5.6042,1.5846
5.6052,1.5846
5.6062,1.5846
5.6072,1.5846
5.6082,1.5846
5.6093,1.5771
5.6103,1.5809
5.6113,1.5846
5.6123,1.5846
5.6133,1.5846
5.6143,1.5771
5.6153,1.5846
5.6163,1.5846
5.6173,1.5846
5.6183,1.5846
5.6192,1.5846
5.6202,1.5846
5.6212,1.5846
5.6222,1.5771
5.6232,1.5846
5.6242,1.5846
5.6252,1.5809
5.6262,1.5771
5.6272,1.5771
5.6283,1.5846
5.6294,1.5846
5.6304,1.5883
5.6317,1.5846
5.6329,1.5771
5.6339,1.5846
5.6349,1.5846
5.6359,1.5846
5.6368,1.5771
5.6376,1.5846
5.6384,1.5846
5.6393,1.5846
5.6401,1.5846
5.6409,1.5809
5.6418,1.5846
5.6427,1.5846
5.6436,1.5846
5.6444,1.5846
5.6454,1.5809
5.6462,1.5846
5.6471,1.5771
5.6479,1.5771
5.6489,1.5846
5.6497,1.5846
5.6506,1.5771
5.6515,1.5809
5.6524,1.5846
5.6533,1.5883
5.6542,1.5883
5.6551,1.5846
5.6559,1.5771
5.6568,1.5771
5.6577,1.5846
5.6586,1.5846
5.6596,1.5734
5.6605,1.5846
5.6614,1.5809
5.6624,1.5846
5.6633,1.5846
5.6643,1.5809
5.6653,1.5846
5.6661,1.5846
5.6671,1.5809
5.6680,1.5809
5.6690,1.5846
5.6699,1.5846
5.6710,1.5809
5.6718,1.5809
5.6727,1.5846
5.6735,1.5846
5.6744,1.5846
5.6752,1.5846
5.6761,1.5883
5.6770,1.5809
5.6779,1.5846
5.6787,1.5883
5.6795,1.5809
5.6804,1.5846
5.6813,1.5809
5.6822,1.5809
5.6833,1.5846
5.6842,1.5809
5.6853,1.5771
5.6863,1.5809
5.6874,1.5809
5.6884,1.5846
5.6895,1.5846
5.6905,1.5809
5.6917,1.5846
5.6930,1.5883
5.6942,1.5771
5.6952,1.5809
5.6962,1.5809
5.6972,1.5809
5.6984,1.5846
5.6996,1.5883
5.7009,1.5846
5.7019,1.5883
5.7031,1.5809
5.7043,1.5846
5.7053,1.5846
5.7063,1.5883
5.7073,1.5846
5.7083,1.5883
5.7093,1.5846
5.7103,1.5846
5.7114,1.5846
5.7125,1.5846
5.7134,1.5846
5.7144,1.5883
5.7154,1.5846
5.7163,1.5846
5.7173,1.5846
5.7182,1.5883
5.7191,1.5846
5.7200,1.5809
5.7209,1.5846
5.7218,1.5846
5.7228,1.5883
5.7237,1.5883
5.7246,1.5846
5.7255,1.5809
5.7266,1.5771
5.7276,1.5846
5.7286,1.5883
5.7296,1.5809
5.7306,1.5846
5.7317,1.5846
5.7327,1.5809
5.7337,1.5883
5.7347,1.5883
5.7357,1.5883
5.7367,1.5846
5.7377,1.5846
5.7387,1.5883
5.7397,1.5920
5.7407,1.5809
5.7418,1.5809
5.7430,1.5771
5.7440,1.5846
5.7450,1.5846
5.7461,1.5809
5.7471,1.5809
5.7481,1.5846
5.7491,1.5809
5.7501,1.5883
5.7511,1.5883
5.7535,1.5883
5.7545,1.5809
5.7555,1.5846
5.7565,1.5846
5.7575,1.5771
5.7584,1.5846
5.7594,1.5809
5.7604,1.5883
5.7616,1.5883
5.7625,1.5846
5.7635,1.5809
5.7645,1.5846
5.7655,1.5883
5.7665,1.5883
5.7693,1.5809
5.7718,1.5846
5.7729,1.5883
5.7739,1.5846
5.7749,1.5846
5.7761,1.5846
5.7771,1.5883
5.7781,1.5771
5.7791,1.5920
5.7801,1.5809
5.7812,1.5846
5.7822,1.5846
5.7832,1.5809
5.7843,1.5809
5.7854,1.5883
5.7864,1.5846
5.7874,1.5846
5.7885,1.5883
5.7916,1.5846
5.7926,1.5883
5.7936,1.5846
5.7946,1.5809
5.7956,1.5846
5.7966,1.5883
5.7976,1.5846
5.7986,1.5846
5.7996,1.5809
5.8006,1.5883
5.8017,1.5883
5.8027,1.5883
5.8037,1.5883
5.8047,1.5846
5.8058,1.5883
5.8071,1.5771
5.8082,1.5883
5.8093,1.5883
5.8105,1.5920
5.8116,1.5846
5.8126,1.5809
5.8137,1.5883
5.8147,1.5846
5.8157,1.5771
5.8167,1.5883
5.8178,1.5846
5.8187,1.5883
5.8197,1.5883
5.8206,1.5883
5.8215,1.5883
5.8225,1.5883
5.8234,1.5771
5.8244,1.5883
5.8253,1.5883
5.8263,1.5846
5.8273,1.5846
5.8283,1.5883
5.8293,1.5883
5.8302,1.5846
5.8312,1.5846
5.8321,1.5809
5.8331,1.5846
5.8341,1.5846
5.8350,1.5883
5.8359,1.5846
5.8368,1.5883
5.8377,1.5883
5.8386,1.5883
5.8395,1.5883
5.8404,1.5846
5.8414,1.5883
5.8424,1.5809
5.8434,1.5883
5.8444,1.5809
5.8453,1.5883
5.8463,1.5883
5.8473,1.5846
5.8482,1.5846
5.8492,1.5883
5.8504,1.5883
5.8514,1.5846
5.8524,1.5771
5.8533,1.5846
5.8543,1.5883
5.8553,1.5883
5.8562,1.5846
5.8572,1.5846
5.8581,1.5883
5.8590,1.5809
5.8600,1.5771
5.8609,1.5809
5.8619,1.5883
5.8629,1.5883
5.8641,1.5920
5.8653,1.5771
5.8663,1.5846
5.8678,1.5883
5.8688,1.5846
5.8698,1.5883
5.8709,1.5846
5.8719,1.5846
5.8730,1.5809
5.8742,1.5846
5.8755,1.5809
5.8766,1.5883
5.8779,1.5883
5.8790,1.5883
5.8800,1.5920
5.8910,1.5920
5.8923,1.5846
5.8978,1.5883
5.8988,1.5809
5.8998,1.5883
5.9008,1.5883
5.9018,1.5883
5.9029,1.5846
5.9039,1.5846
5.9049,1.5846
5.9059,1.5809
5.9069,1.5883
5.9080,1.5883
5.9090,1.5809
5.9100,1.5883
5.9110,1.5846
5.9121,1.5883
5.9132,1.5920
5.9142,1.5883
5.9152,1.5883
5.9162,1.5883
5.9171,1.5846
5.9182,1.5809
5.9192,1.5846
5.9202,1.5809
5.9308,1.5883
5.9319,1.5883
5.9329,1.5846
5.9339,1.5883
5.9349,1.5883
5.9360,1.5883
5.9370,1.5883
5.9380,1.5846
5.9390,1.5846
5.9405,1.5809
5.9415,1.5846
5.9426,1.5809
5.9436,1.5846
5.9446,1.5883
5.9456,1.5846
5.9467,1.5846
5.9477,1.5846
5.9487,1.5846
5.9497,1.5883
5.9509,1.5883
5.9520,1.5883
5.9532,1.5883
5.9542,1.5846
5.9553,1.5883
5.9564,1.5846
5.9574,1.5809
5.9584,1.5883
5.9594,1.5883
5.9604,1.5883
5.9614,1.5883
5.9624,1.5883
5.9634,1.5883
5.9644,1.5883
5.9653,1.5883
5.9662,1.5883
5.9671,1.5809
5.9679,1.5846
5.9688,1.5846
5.9697,1.5883
5.9707,1.5846
5.9862,1.5883
5.9872,1.5846
5.9882,1.5883
5.9892,1.5883
5.9902,1.5920
5.9913,1.5883
5.9924,1.5771
5.9934,1.5846
5.9947,1.5809
5.9958,1.5883
5.9970,1.5883
5.9981,1.5920
5.9991,1.5809
6.0002,1.5846
6.0013,1.5920
6.0023,1.5883
6.0034,1.5883
6.0047,1.5809
6.0059,1.5846
6.0071,1.5809
6.0082,1.5809
6.0092,1.5846
6.0103,1.5883
6.0209,1.5920
6.0266,1.5846
6.0276,1.5846
6.0287,1.5883
6.0297,1.5883
6.0308,1.5920
6.0319,1.5883
6.0330,1.5809
6.0340,1.5883
6.0350,1.5883
6.0360,1.5846
6.0371,1.5846
6.0382,1.5883
6.0395,1.5809
6.0406,1.5883
6.0417,1.5809
6.0427,1.5846
6.0438,1.5883
6.0448,1.5846
6.0458,1.5883
6.0469,1.5883
6.0479,1.5809
6.0609,1.5883
6.0619,1.5883
6.0628,1.5883
6.0638,1.5846
6.0648,1.5883
6.0658,1.5846
6.0668,1.5846
6.0678,1.5883
6.0688,1.5809
6.0701,1.5809
6.0711,1.5883
6.0721,1.5883
6.0730,1.5883
6.0740,1.5920
6.0750,1.5883
6.0759,1.5920
6.0769,1.5846
6.0779,1.5846
6.0789,1.5846
6.0799,1.5846
6.0810,1.5883
6.0820,1.5883
6.0831,1.5883
6.0842,1.5883
6.0853,1.5809
6.0863,1.5846
6.0873,1.5809
6.0883,1.5846
6.0893,1.5846
6.0903,1.5883
6.1009,1.5846
6.1020,1.5809
6.1031,1.5809
6.1043,1.5846
6.1056,1.5846
6.1067,1.5883
6.1077,1.5883
6.1087,1.5846
6.1099,1.5883
6.1110,1.5883
6.1124,1.5883
6.1135,1.5883
6.1147,1.5846
6.1158,1.5883
6.1168,1.5883
6.1178,1.5846
6.1189,1.5846
6.1199,1.5846
6.1209,1.5883
6.1219,1.5883
6.1229,1.5883
6.1239,1.5883
6.1252,1.5883
6.1262,1.5883
6.1273,1.5846
6.1285,1.5809
6.1298,1.5883
6.1309,1.5846
6.1319,1.5883
6.1330,1.5771
6.1340,1.5883
6.1350,1.5846
6.1359,1.5883
6.1368,1.5846
6.1376,1.5846
6.1385,1.5883
6.1394,1.5809
6.1403,1.5846
6.1511,1.5883
6.1572,1.5883
6.1582,1.5883
6.1592,1.5846
6.1603,1.5883
6.1613,1.5883
6.1623,1.5883
6.1634,1.5846
6.1644,1.5883
6.1654,1.5883
6.1664,1.5846
6.1675,1.5809
6.1685,1.5883
6.1695,1.5809
6.1705,1.5846
6.1716,1.5883
6.1727,1.5883
6.1737,1.5809
6.1747,1.5846
6.1757,1.5883
6.1769,1.5846
6.1779,1.5883
6.1791,1.5809
6.1802,1.5809
6.1910,1.5883
6.1923,1.5846
6.1934,1.5846
6.1944,1.5883
6.1955,1.5883
6.1966,1.5846
6.1976,1.5883
6.1986,1.5846
6.1997,1.5846
6.2007,1.5883
6.2018,1.5883
6.2028,1.5846
6.2039,1.5846
6.2049,1.5883
6.2060,1.5846
6.2070,1.5809
6.2080,1.5846
6.2091,1.5846
6.2101,1.5883
6.2113,1.5846
6.2126,1.5846
6.2137,1.5883
6.2148,1.5883
6.2159,1.5846
6.2169,1.5771
6.2179,1.5846
6.2190,1.5883
6.2200,1.5883
6.2210,1.5809
6.2258,1.5883
6.2268,1.5771
6.2278,1.5809
6.2288,1.5883
6.2298,1.5883
6.2408,1.5883
6.2419,1.5883
6.2429,1.5883
6.2439,1.5883
6.2450,1.5846
6.2460,1.5920
6.2470,1.5883
6.2481,1.5883
6.2490,1.5809
6.2501,1.5883
6.2515,1.5883
6.2525,1.5809
6.2535,1.5846
6.2545,1.5809
6.2555,1.5883
6.2566,1.5883
6.2575,1.5809
6.2585,1.5846
6.2595,1.5846
6.2606,1.5883
6.2616,1.5846
6.2627,1.5883
6.2638,1.5846
6.2649,1.5846
6.2660,1.5883
6.2671,1.5846
6.2682,1.5846
6.2692,1.5846
6.2704,1.5846
6.2717,1.5846
6.2727,1.5883
6.2737,1.5883
6.2747,1.5809
6.2757,1.5883
6.2768,1.5883
6.2781,1.5846
6.2794,1.5846
6.2807,1.5809
6.2917,1.5920
6.2928,1.5846
6.2939,1.5883
6.2950,1.5846
6.2961,1.5883
6.2971,1.5809
6.2981,1.5920
6.2991,1.5846
6.3001,1.5883
6.3012,1.5846
6.3022,1.5883
6.3032,1.5809
6.3042,1.5846
6.3051,1.5883
6.3060,1.5920
6.3068,1.5846
6.3077,1.5846
6.3086,1.5883
6.3095,1.5809
6.3105,1.5809
6.3115,1.5846
6.3124,1.5846
6.3133,1.5846
6.3143,1.5846
6.3152,1.5809
6.3162,1.5883
6.3171,1.5883
6.3180,1.5846
6.3189,1.5809
6.3199,1.5846
6.3209,1.5846
6.3219,1.5846
6.3229,1.5883
6.3239,1.5883
6.3248,1.5883
6.3258,1.5883
6.3268,1.5883
6.3278,1.5883
6.3288,1.5771
6.3297,1.5883
6.3307,1.5809
6.3317,1.5809
6.3326,1.5846
6.3336,1.5883
6.3345,1.5846
6.3355,1.5846
6.3365,1.5883
6.3374,1.5846
6.3383,1.5920
6.3393,1.5809
6.3402,1.5809
6.3412,1.5883
6.3421,1.5809
6.3431,1.5883
6.3441,1.5883
6.3451,1.5846
6.3461,1.5883
6.3471,1.5809
6.3481,1.5809
6.3491,1.5846
6.3501,1.5846
6.3511,1.5883
6.3522,1.5809
6.3533,1.5846
6.3544,1.5809
6.3554,1.5809
6.3565,1.5809
6.3576,1.5846
6.3587,1.5846
6.3598,1.5883
6.3610,1.5809
6.3621,1.5846
6.3631,1.5883
6.3641,1.5883
6.3653,1.5883
6.3686,1.5846
6.3700,1.5809
6.3711,1.5846
6.3721,1.5846
6.3732,1.5883
6.3741,1.5809
6.3751,1.5883
