Время[с],Напряжение[В]
6.2580,0.4639
6.2590,0.4639
6.2600,0.4676
6.2611,0.4676
6.2621,0.4639
6.2631,0.4639
6.2642,0.4676
6.2652,0.4676
6.2663,0.4676
6.2673,0.4639
6.2684,0.4639
6.2694,0.4639
6.2704,0.4676
6.2715,0.4639
6.2725,0.4639
6.2735,0.4676
6.2746,0.4713
6.2757,0.4639
6.2767,0.4639
6.2777,0.4639
6.2788,0.4676
6.2799,0.4676
6.2809,0.4639
6.2819,0.4676
6.2830,0.4639
6.2840,0.4676
6.2850,0.4639
6.2860,0.4676
6.2870,0.4639
6.2881,0.4713
6.2891,0.4639
6.2901,0.4639
6.2912,0.4639
6.2922,0.4676
6.2932,0.4676
6.2942,0.4676
6.2953,0.4639
6.2963,0.4602
6.2973,0.4713
6.2983,0.4676
6.2994,0.4676
6.3005,0.4676
6.3015,0.4676
6.3025,0.4676
6.3036,0.4639
6.3046,0.4639
6.3057,0.4639
6.3068,0.4676
6.3079,0.4676
6.3090,0.4676
6.3101,0.4639
6.3111,0.4639
6.3121,0.4676
6.3132,0.4639
6.3142,0.4676
6.3153,0.4676
6.3163,0.4676
6.3173,0.4676
6.3184,0.4676
6.3194,0.4676
6.3203,0.4676
6.3212,0.4602
6.3221,0.4676
6.3230,0.4639
6.3239,0.4676
6.3249,0.4639
6.3259,0.4639
6.3269,0.4639
6.3279,0.4639
6.3289,0.4676
6.3299,0.4676
6.3309,0.4676
6.3319,0.4639
6.3329,0.4639
6.3339,0.4639
6.3349,0.4639
6.3359,0.4676
6.3369,0.4676
6.3378,0.4676
6.3388,0.4713
6.3398,0.4639
6.3408,0.4676
6.3418,0.4676
6.3428,0.4639
6.3438,0.4676
6.3448,0.4676
6.3458,0.4639
6.3468,0.4676
6.3478,0.4639
6.3488,0.4639
6.3497,0.4676
6.3508,0.4676
6.3518,0.4676
6.3528,0.4676
6.3538,0.4676
6.3548,0.4676
6.3558,0.4676
6.3568,0.4639
6.3578,0.4676
6.3588,0.4676
6.3598,0.4639
6.3608,0.4639
6.3618,0.4676
6.3628,0.4676
6.3638,0.4676
6.3648,0.4639
6.3660,0.4676
6.3678,0.4639
6.3695,0.4676
6.3707,0.4676
6.3720,0.4676
6.3731,0.4639
6.3742,0.4676
6.3753,0.4639
6.3764,0.4676
6.3795,0.4639
6.3805,0.4639
6.3822,0.4639
6.3835,0.4676
6.3845,0.4676
6.3856,0.4639
6.3866,0.4676
6.3877,0.4639
6.3887,0.4639
6.3897,0.4639
6.3907,0.4676
6.3918,0.4676
6.3928,0.4676
6.3938,0.4639
6.3948,0.4639
6.3959,0.4676
6.3969,0.4676
6.3980,0.4639
6.3991,0.4639
6.4002,0.4676
6.4012,0.4639
6.4024,0.4676
6.4035,0.4602
6.4046,0.4639
6.4056,0.4676
6.4066,0.4639
6.4076,0.4639
6.4087,0.4639
6.4097,0.4713
6.4108,0.4676
6.4119,0.4639
6.4129,0.4676
6.4140,0.4639
6.4150,0.4676
6.4161,0.4639
6.4172,0.4676
6.4182,0.4639
6.4193,0.4639
6.4203,0.4676
6.4214,0.4639
6.4225,0.4639
6.4236,0.4639
6.4247,0.4639
6.4258,0.4676
6.4268,0.4639
6.4279,0.4639
6.4290,0.4639
6.4300,0.4639
6.4311,0.4676
6.4322,0.4676
6.4333,0.4639
6.4344,0.4676
6.4354,0.4639
6.4366,0.4639
6.4376,0.4676
6.4387,0.4639
6.4398,0.4676
6.4408,0.4676
6.4419,0.4676
6.4429,0.4639
6.4440,0.4639
6.4451,0.4639
6.4461,0.4639
6.4473,0.4676
6.4483,0.4676
6.4494,0.4639
6.4505,0.4639
6.4516,0.4639
6.4526,0.4676
6.4536,0.4639
6.4546,0.4713
6.4556,0.4676
6.4567,0.4639
6.4576,0.4639
6.4586,0.4639
6.4596,0.4639
6.4607,0.4639
6.4618,0.4676
6.4628,0.4639
6.4639,0.4676
6.4649,0.4639
6.4659,0.4713
6.4669,0.4676
6.4680,0.4639
6.4690,0.4639
6.4701,0.4639
6.4711,0.4676
6.4819,0.4602
6.4830,0.4639
6.4840,0.4639
6.4851,0.4639
6.4862,0.4676
6.4872,0.4676
6.4883,0.4639
6.4893,0.4676
6.4904,0.4602
6.4914,0.4676
6.4926,0.4639
6.4937,0.4713
6.4948,0.4676
6.4959,0.4713
6.4969,0.4676
6.4980,0.4676
6.4991,0.4639
6.5002,0.4639
6.5013,0.4676
6.5024,0.4639
6.5035,0.4639
6.5045,0.4676
6.5056,0.4713
6.5066,0.4676
6.5077,0.4639
6.5087,0.4676
6.5097,0.4713
6.5108,0.4639
6.5118,0.4639
6.5129,0.4639
6.5140,0.4639
6.5150,0.4639
6.5161,0.4676
6.5172,0.4676
6.5183,0.4676
6.5193,0.4676
6.5204,0.4639
6.5214,0.4639
6.5226,0.4676
6.5236,0.4639
6.5248,0.4639
6.5258,0.4639
6.5269,0.4639
6.5279,0.4713
6.5290,0.4639
6.5300,0.4639
6.5311,0.4639
6.5322,0.4676
6.5334,0.4676
6.5345,0.4639
6.5356,0.4676
6.5366,0.4602
6.5376,0.4639
6.5386,0.4639
6.5396,0.4639
6.5405,0.4602
6.5415,0.4639
6.5425,0.4639
6.5434,0.4639
6.5444,0.4639
6.5454,0.4639
6.5465,0.4713
6.5475,0.4676
6.5486,0.4676
6.5496,0.4639
6.5506,0.4639
6.5516,0.4639
6.5527,0.4639
6.5537,0.4639
6.5547,0.4639
6.5557,0.4639
6.5568,0.4639
6.5578,0.4639
6.5589,0.4676
6.5598,0.4639
6.5609,0.4639
6.5619,0.4639
6.5630,0.4676
6.5640,0.4602
6.5650,0.4639
6.5660,0.4639
6.5671,0.4676
6.5681,0.4639
6.5692,0.4676
6.5703,0.4676
6.5713,0.4639
6.5724,0.4676
6.5734,0.4713
6.5744,0.4676
6.5753,0.4639
6.5763,0.4676
6.5773,0.4676
6.5784,0.4676
6.5794,0.4676
6.5805,0.4676
6.5815,0.4676
6.5825,0.4639
6.5835,0.4676
6.5845,0.4639
6.5856,0.4602
6.5866,0.4676
6.5876,0.4639
6.5886,0.4639
6.5897,0.4639
6.5907,0.4676
6.5917,0.4602
6.5927,0.4639
6.5938,0.4676
6.5948,0.4602
6.5958,0.4676
6.5969,0.4639
6.5979,0.4639
6.5990,0.4639
6.6000,0.4639
6.6010,0.4676
6.6020,0.4639
6.6030,0.4639
6.6041,0.4676
6.6051,0.4713
6.6062,0.4676
6.6073,0.4676
6.6083,0.4676
6.6093,0.4639
6.6104,0.4639
6.6116,0.4676
6.6129,0.4676
6.6141,0.4676
6.6152,0.4676
6.6163,0.4676
6.6174,0.4676
6.6187,0.4602
6.6201,0.4676
6.6212,0.4676
6.6223,0.4639
6.6234,0.4676
6.6245,0.4676
6.6255,0.4639
6.6266,0.4676
6.6277,0.4639
6.6288,0.4639
6.6299,0.4639
6.6309,0.4639
6.6319,0.4639
6.6330,0.4639
6.6340,0.4639
6.6350,0.4639
6.6360,0.4676
6.6371,0.4676
6.6381,0.4713
6.6391,0.4676
6.6402,0.4639
6.6412,0.4639
6.6423,0.4639
6.6455,0.4639
6.6465,0.4639
6.6480,0.4639
6.6492,0.4676
6.6503,0.4676
6.6514,0.4639
6.6526,0.4639
6.6537,0.4639
6.6547,0.4639
6.6558,0.4602
6.6569,0.4676
6.6580,0.4676
6.6590,0.4639
6.6601,0.4676
6.6612,0.4676
6.6623,0.4676
6.6634,0.4676
6.6645,0.4639
6.6655,0.4639
6.6666,0.4639
6.6677,0.4639
6.6688,0.4602
6.6698,0.4639
6.6709,0.4639
6.6719,0.4639
6.6730,0.4676
6.6741,0.4676
6.6751,0.4639
6.6762,0.4713
6.6773,0.4639
6.6784,0.4639
6.6794,0.4639
6.6805,0.4676
6.6816,0.4639
6.6827,0.4639
6.6838,0.4639
6.6849,0.4639
6.6860,0.4639
6.6871,0.4676
6.6881,0.4676
6.6892,0.4639
6.6903,0.4602
6.6913,0.4639
6.6925,0.4676
6.6935,0.4639
6.6946,0.4639
6.6957,0.4602
6.6969,0.4676
6.6980,0.4676
6.6991,0.4639
6.7001,0.4676
6.7012,0.4639
6.7023,0.4639
6.7034,0.4639
6.7045,0.4639
6.7057,0.4676
6.7068,0.4676
6.7079,0.4676
6.7090,0.4639
6.7101,0.4639
6.7112,0.4676
6.7123,0.4676
6.7134,0.4639
6.7145,0.4639
6.7155,0.4639
6.7166,0.4639
6.7177,0.4639
6.7187,0.4676
6.7198,0.4639
6.7209,0.4713
6.7219,0.4639
6.7230,0.4639
6.7240,0.4639
6.7251,0.4639
6.7262,0.4639
6.7273,0.4676
6.7284,0.4676
6.7295,0.4639
6.7306,0.4639
6.7317,0.4676
6.7329,0.4639
6.7339,0.4639
6.7350,0.4676
6.7360,0.4676
6.7370,0.4676
6.7381,0.4676
6.7392,0.4676
6.7403,0.4676
6.7413,0.4639
6.7425,0.4676
6.7435,0.4676
6.7446,0.4676
6.7457,0.4639
6.7468,0.4639
6.7478,0.4676
6.7489,0.4639
6.7499,0.4639
6.7510,0.4676
6.7520,0.4676
6.7531,0.4676
6.7542,0.4639
6.7553,0.4639
6.7564,0.4676
6.7574,0.4676
6.7585,0.4639
6.7596,0.4676
6.7606,0.4639
6.7617,0.4639
6.7628,0.4639
6.7639,0.4639
6.7650,0.4639
6.7660,0.4639
6.7670,0.4639
6.7680,0.4676
6.7691,0.4676
6.7702,0.4639
6.7713,0.4639
6.7724,0.4676
6.7734,0.4639
6.7745,0.4639
6.7756,0.4676
6.7766,0.4676
6.7777,0.4602
6.7788,0.4639
6.7799,0.4676
6.7809,0.4639
6.7820,0.4676
6.7830,0.4676
6.7841,0.4639
6.7851,0.4639
6.7862,0.4639
6.7873,0.4676
6.7883,0.4639
6.7894,0.4676
6.7905,0.4639
6.7916,0.4639
6.7927,0.4676
6.7938,0.4639
6.7948,0.4639
6.7958,0.4676
6.7969,0.4639
6.7981,0.4676
6.7992,0.4639
6.8002,0.4676
6.8012,0.4639
6.8023,0.4676
6.8033,0.4639
6.8044,0.4639
6.8054,0.4639
6.8065,0.4676
6.8076,0.4639
6.8087,0.4676
6.8098,0.4639
6.8108,0.4676
6.8118,0.4676
6.8128,0.4676
6.8137,0.4639
6.8146,0.4676
6.8155,0.4639
6.8164,0.4639
6.8174,0.4639
6.8183,0.4676
6.8193,0.4676
6.8204,0.4639
6.8213,0.4676
6.8223,0.4639
6.8233,0.4602
6.8242,0.4639
6.8252,0.4676
6.8261,0.4676
6.8271,0.4639
6.8280,0.4639
6.8291,0.4639
6.8301,0.4639
6.8310,0.4676
6.8320,0.4639
6.8331,0.4639
6.8342,0.4639
6.8352,0.4676
6.8362,0.4639
6.8372,0.4676
6.8382,0.4676
6.8392,0.4639
6.8403,0.4639
6.8414,0.4676
6.8425,0.4639
6.8435,0.4676
6.8445,0.4639
6.8456,0.4676
6.8466,0.4639
6.8476,0.4676
6.8487,0.4639
6.8497,0.4676
6.8507,0.4639
6.8518,0.4676
6.8529,0.4676
6.8540,0.4639
6.8551,0.4639
6.8562,0.4639
6.8573,0.4639
6.8585,0.4639
6.8598,0.4676
6.8609,0.4676
6.8620,0.4639
6.8631,0.4639
6.8643,0.4639
6.8655,0.4639
6.8669,0.4639
6.8680,0.4639
6.8692,0.4676
6.8705,0.4676
6.8717,0.4676
6.8728,0.4676
6.8738,0.4639
6.8748,0.4639
6.8758,0.4639
6.8768,0.4676
6.8779,0.4676
6.8789,0.4639
6.8799,0.4676
6.8810,0.4639
6.8820,0.4639
6.8830,0.4676
6.8841,0.4639
6.8851,0.4639
6.8861,0.4676
6.8871,0.4639
6.8881,0.4639
6.8891,0.4676
6.8902,0.4676
6.8912,0.4676
6.8923,0.4639
6.8933,0.4639
6.8943,0.4676
6.8953,0.4676
6.8964,0.4639
6.8975,0.4639
6.8986,0.4676
6.8998,0.4676
6.9008,0.4639
6.9019,0.4676
6.9030,0.4639
6.9040,0.4639
6.9050,0.4639
6.9061,0.4639
6.9072,0.4639
6.9082,0.4639
6.9093,0.4676
6.9104,0.4639
6.9115,0.4676
6.9127,0.4639
6.9137,0.4676
6.9148,0.4676
6.9159,0.4602
6.9170,0.4602
6.9181,0.4639
6.9192,0.4676
6.9203,0.4639
6.9213,0.4676
6.9225,0.4676
6.9235,0.4676
6.9246,0.4676
6.9256,0.4639
6.9268,0.4676
6.9278,0.4639
6.9290,0.4639
6.9300,0.4676
6.9311,0.4676
6.9322,0.4639
6.9334,0.4639
6.9344,0.4676
6.9419,0.4639
6.9431,0.4676
6.9442,0.4639
6.9455,0.4676
6.9467,0.4676
6.9479,0.4676
6.9491,0.4639
6.9502,0.4639
6.9513,0.4676
6.9525,0.4639
6.9536,0.4639
6.9547,0.4639
6.9559,0.4639
6.9570,0.4639
6.9581,0.4676
6.9591,0.4639
6.9602,0.4676
6.9613,0.4639
6.9624,0.4676
6.9636,0.4639
6.9647,0.4639
6.9659,0.4639
6.9670,0.4676
6.9684,0.4639
6.9697,0.4676
6.9708,0.4676
6.9720,0.4639
6.9731,0.4639
6.9742,0.4676
6.9752,0.4676
6.9763,0.4676
6.9773,0.4676
6.9785,0.4676
6.9796,0.4639
6.9808,0.4639
6.9819,0.4676
6.9830,0.4639
6.9841,0.4676
6.9853,0.4639
6.9864,0.4639
6.9875,0.4639
6.9885,0.4676
6.9896,0.4676
6.9907,0.4639
6.9918,0.4639
6.9928,0.4676
6.9939,0.4602
6.9951,0.4676
6.9962,0.4639
6.9974,0.4639
6.9985,0.4676
6.9996,0.4639
7.0007,0.4639
7.0017,0.4639
7.0028,0.4639
7.0039,0.4676
7.0050,0.4639
7.0060,0.4639
7.0071,0.4639
7.0081,0.4639
7.0092,0.4639
7.0102,0.4676
7.0113,0.4676
7.0124,0.4639
7.0136,0.4676
7.0147,0.4639
7.0159,0.4639
7.0170,0.4639
7.0181,0.4676
7.0192,0.4676
7.0203,0.4639
7.0215,0.4676
7.0226,0.4639
7.0237,0.4639
7.0248,0.4676
7.0259,0.4639
7.0270,0.4639
7.0281,0.4639
7.0292,0.4639
7.0303,0.4602
7.0314,0.4639
7.0325,0.4639
7.0336,0.4639
7.0347,0.4639
7.0358,0.4676
7.0369,0.4713
7.0379,0.4676
7.0391,0.4639
7.0402,0.4676
7.0412,0.4639
7.0423,0.4639
7.0434,0.4676
7.0445,0.4639
7.0456,0.4676
7.0467,0.4676
7.0478,0.4676
7.0489,0.4639
7.0499,0.4639
7.0510,0.4639
7.0521,0.4639
7.0532,0.4639
7.0543,0.4676
7.0554,0.4676
7.0564,0.4639
7.0575,0.4676
7.0587,0.4639
7.0597,0.4639
7.0608,0.4639
7.0619,0.4676
7.0630,0.4639
7.0642,0.4639
7.0653,0.4676
7.0663,0.4639
7.0675,0.4639
7.0687,0.4676
7.0697,0.4639
7.0708,0.4713
7.0719,0.4639
7.0730,0.4676
7.0741,0.4639
7.0752,0.4639
7.0763,0.4639
7.0777,0.4639
7.0790,0.4676
7.0801,0.4676
7.0812,0.4676
7.0822,0.4713
7.0834,0.4676
7.0844,0.4639
7.0856,0.4639
7.0866,0.4676
7.0877,0.4639
7.0888,0.4639
7.0899,0.4676
7.0910,0.4639
7.0921,0.4676
7.0932,0.4639
7.0942,0.4639
7.0953,0.4676
7.0965,0.4602
7.0975,0.4639
7.0986,0.4676
7.0997,0.4639
7.1007,0.4639
7.1018,0.4676
7.1030,0.4676
7.1041,0.4676
7.1051,0.4639
7.1063,0.4639
7.1074,0.4676
7.1085,0.4639
7.1096,0.4639
7.1107,0.4639
7.1118,0.4676
7.1129,0.4676
7.1140,0.4639
7.1151,0.4676
7.1162,0.4676
7.1174,0.4639
7.1185,0.4602
7.1196,0.4676
7.1207,0.4639
7.1218,0.4676
7.1229,0.4713
7.1240,0.4676
7.1251,0.4676
7.1262,0.4639
7.1273,0.4639
7.1284,0.4639
7.1295,0.4639
7.1306,0.4639
7.1318,0.4639
7.1329,0.4639
7.1340,0.4639
7.1351,0.4639
7.1363,0.4676
7.1374,0.4639
7.1385,0.4676
7.1396,0.4639
7.1407,0.4639
7.1418,0.4639
7.1429,0.4713
7.1440,0.4639
7.1451,0.4639
7.1462,0.4639
7.1474,0.4639
7.1485,0.4676
7.1495,0.4676
7.1506,0.4639
7.1518,0.4639
7.1529,0.4639
7.1540,0.4676
7.1551,0.4639
7.1562,0.4639
7.1573,0.4639
7.1584,0.4639
7.1595,0.4676
7.1606,0.4676
7.1617,0.4676
7.1628,0.4676
7.1639,0.4639
7.1650,0.4676
7.1661,0.4676
7.1672,0.4639
7.1683,0.4713
7.1694,0.4639
7.1706,0.4639
7.1716,0.4639
7.1728,0.4639
7.1739,0.4639
7.1750,0.4639
7.1763,0.4639
7.1775,0.4676
7.1786,0.4639
7.1797,0.4639
7.1809,0.4676
7.1820,0.4639
7.1831,0.4676
7.1842,0.4639
7.1852,0.4676
7.1862,0.4676
7.1871,0.4639
7.1880,0.4639
7.1890,0.4639
7.1899,0.4676
7.1909,0.4639
7.1919,0.4639
7.1929,0.4639
7.1938,0.4639
7.1948,0.4639
7.1959,0.4639
7.1970,0.4639
7.1980,0.4676
7.1989,0.4639
7.2000,0.4639
7.2010,0.4639
7.2020,0.4676
7.2030,0.4639
7.2040,0.4639
7.2050,0.4676
7.2060,0.4602
7.2070,0.4639
7.2081,0.4676
7.2091,0.4639
7.2102,0.4639
7.2112,0.4676
7.2122,0.4639
7.2132,0.4602
7.2142,0.4639
7.2153,0.4639
7.2163,0.4639
7.2174,0.4639
7.2184,0.4639
7.2197,0.4676
7.2208,0.4639
7.2220,0.4602
7.2232,0.4639
7.2244,0.4676
7.2255,0.4639
7.2266,0.4639
7.2277,0.4639
7.2289,0.4639
7.2301,0.4676
7.2312,0.4676
7.2323,0.4639
7.2334,0.4639
7.2347,0.4639
7.2360,0.4676
7.2370,0.4676
7.2381,0.4639
7.2392,0.4639
7.2404,0.4676
7.2420,0.4639
7.2432,0.4676
7.2443,0.4639
7.2458,0.4639
7.2472,0.4639
7.2484,0.4639
7.2496,0.4602
7.2507,0.4676
7.2518,0.4676
7.2529,0.4639
7.2540,0.4639
7.2551,0.4676
7.2561,0.4639
7.2572,0.4602
7.2582,0.4639
7.2594,0.4639
7.2604,0.4639
7.2615,0.4639
7.2626,0.4676
7.2637,0.4639
7.2647,0.4676
7.2657,0.4639
7.2668,0.4676
7.2678,0.4676
7.2689,0.4639
7.2700,0.4639
7.2710,0.4639
7.2721,0.4676
7.2732,0.4713
7.2743,0.4676
7.2754,0.4639
7.2764,0.4639
7.2775,0.4639
7.2786,0.4639
7.2796,0.4602
7.2807,0.4676
7.2818,0.4676
7.2829,0.4639
7.2840,0.4676
7.2851,0.4639
7.2861,0.4676
7.2872,0.4676
7.2882,0.4639
7.2893,0.4639
7.2904,0.4639
7.2914,0.4676
7.2926,0.4676
7.2937,0.4639
7.2948,0.4676
7.2958,0.4639
7.2969,0.4676
7.2979,0.4639
7.2990,0.4676
7.3001,0.4639
7.3012,0.4676
7.3022,0.4639
7.3034,0.4639
7.3044,0.4639
7.3055,0.4639
7.3066,0.4639
7.3077,0.4639
7.3088,0.4639
7.3098,0.4676
7.3109,0.4676
7.3119,0.4639
7.3131,0.4639
7.3142,0.4639
7.3153,0.4639
7.3163,0.4639
7.3174,0.4676
7.3184,0.4639
7.3195,0.4639
7.3206,0.4639
7.3217,0.4639
7.3228,0.4676
7.3239,0.4602
7.3250,0.4639
7.3261,0.4676
7.3272,0.4639
7.3283,0.4639
7.3294,0.4676
7.3305,0.4639
7.3316,0.4639
7.3327,0.4639
7.3338,0.4676
7.3351,0.4639
7.3364,0.4639
7.3374,0.4676
7.3385,0.4639
7.3395,0.4639
7.3406,0.4639
7.3416,0.4676
7.3428,0.4639
7.3439,0.4676
7.3449,0.4639
7.3460,0.4639
7.3470,0.4676
7.3481,0.4676
7.3492,0.4639
7.3502,0.4639
7.3513,0.4639
7.3524,0.4639
7.3535,0.4676
7.3545,0.4639
7.3556,0.4639
7.3566,0.4676
7.3577,0.4639
7.3588,0.4639
7.3598,0.4639
7.3609,0.4639
7.3620,0.4676
7.3630,0.4676
7.3640,0.4639
7.3651,0.4639
7.3662,0.4639
7.3673,0.4676
7.3684,0.4639
7.3695,0.4639
7.3705,0.4639
7.3716,0.4639
7.3727,0.4639
7.3738,0.4639
7.3749,0.4639
7.3761,0.4639
7.3771,0.4639
7.3782,0.4639
7.3793,0.4639
7.3803,0.4676
7.3814,0.4639
7.3826,0.4639
7.3837,0.4639
7.3847,0.4676
7.3859,0.4676
7.3869,0.4639
7.3880,0.4676
7.3891,0.4639
7.3902,0.4676
7.3912,0.4639
7.3923,0.4676
7.3933,0.4639
7.3943,0.4676
7.3952,0.4639
7.3962,0.4639
7.3972,0.4639
7.3982,0.4676
7.3992,0.4676
7.4002,0.4676
7.4013,0.4639
7.4023,0.4676
7.4033,0.4639
7.4044,0.4639
7.4054,0.4639
7.4064,0.4639
7.4075,0.4639
7.4086,0.4676
7.4097,0.4639
7.4107,0.4639
7.4118,0.4676
7.4129,0.4639
7.4140,0.4713
7.4151,0.4639
7.4162,0.4676
7.4173,0.4639
7.4184,0.4639
7.4195,0.4676
7.4206,0.4639
7.4217,0.4639
7.4228,0.4639
7.4239,0.4639
7.4250,0.4639
7.4261,0.4676
7.4272,0.4639
7.4282,0.4676
7.4293,0.4676
7.4304,0.4676
7.4315,0.4639
7.4326,0.4676
7.4336,0.4676
7.4346,0.4639
7.4357,0.4602
7.4367,0.4639
7.4377,0.4639
7.4387,0.4639
7.4397,0.4676
7.4407,0.4639
7.4418,0.4639
7.4428,0.4639
7.4439,0.4639
7.4449,0.4639
7.4460,0.4639
7.4471,0.4676
7.4482,0.4639
7.4493,0.4639
7.4504,0.4639
7.4515,0.4676
7.4527,0.4676
7.4538,0.4639
7.4549,0.4676
7.4561,0.4676
7.4572,0.4639
7.4584,0.4639
7.4595,0.4639
7.4606,0.4639
7.4618,0.4639
7.4630,0.4639
7.4642,0.4676
7.4654,0.4639
7.4665,0.4639
7.4686,0.4639
7.4698,0.4676
7.4709,0.4639
7.4720,0.4676
7.4731,0.4639
7.4742,0.4639
7.4752,0.4639
7.4763,0.4639
7.4773,0.4676
7.4783,0.4639
7.4795,0.4676
7.4805,0.4639
7.4815,0.4639
7.4826,0.4639
7.4837,0.4602
7.4847,0.4639
7.4857,0.4639
7.4867,0.4676
7.4878,0.4602
7.4918,0.4639
7.4928,0.4639
7.4938,0.4676
7.4948,0.4639
7.4958,0.4639
7.4968,0.4713
7.4978,0.4676
7.4987,0.4639
7.4997,0.4676
7.5007,0.4639
7.5017,0.4639
7.5028,0.4639
7.5039,0.4639
7.5049,0.4639
7.5059,0.4639
7.5069,0.4639
7.5079,0.4639
7.5090,0.4602
7.5100,0.4676
7.5111,0.4676
7.5121,0.4676
7.5132,0.4639
7.5143,0.4602
7.5153,0.4639
7.5163,0.4639
7.5173,0.4639
7.5184,0.4639
7.5194,0.4639
7.5204,0.4639
7.5214,0.4639
7.5225,0.4639
7.5236,0.4639
7.5246,0.4676
7.5256,0.4639
7.5266,0.4639
7.5277,0.4639
7.5287,0.4676
7.5297,0.4602
7.5307,0.4639
7.5317,0.4639
7.5328,0.4676
7.5341,0.4639
7.5353,0.4639
7.5364,0.4676
7.5376,0.4639
7.5387,0.4676
7.5399,0.4639
7.5410,0.4639
7.5421,0.4676
7.5433,0.4639
7.5445,0.4676
7.5457,0.4639
7.5470,0.4676
7.5481,0.4639
7.5491,0.4676
7.5502,0.4639
7.5514,0.4639
7.5529,0.4639
7.5541,0.4676
7.5551,0.4639
7.5565,0.4639
7.5577,0.4639
7.5587,0.4676
7.5598,0.4676
7.5608,0.4639
7.5619,0.4676
7.5630,0.4639
7.5641,0.4676
7.5651,0.4639
7.5662,0.4639
7.5672,0.4639
7.5683,0.4639
7.5695,0.4639
7.5706,0.4639
7.5718,0.4639
7.5729,0.4639
7.5740,0.4639
7.5751,0.4676
7.5762,0.4639
7.5773,0.4676
7.5785,0.4639
7.5796,0.4639
7.5807,0.4639
7.5818,0.4676
7.5830,0.4639
7.5841,0.4639
7.5852,0.4639
7.5864,0.4639
7.5875,0.4639
7.5886,0.4676
7.5897,0.4639
7.5908,0.4676
7.5919,0.4639
7.5930,0.4639
7.5940,0.4639
7.5951,0.4639
7.5962,0.4676
7.5972,0.4639
7.5982,0.4676
7.5993,0.4676
7.6003,0.4602
7.6013,0.4602
7.6024,0.4676
7.6034,0.4602
7.6044,0.4639
7.6054,0.4639
7.6064,0.4676
7.6075,0.4676
7.6086,0.4639
7.6097,0.4639
7.6108,0.4639
7.6120,0.4639
7.6131,0.4639
7.6143,0.4676
7.6154,0.4639
7.6165,0.4639
7.6177,0.4639
7.6188,0.4676
7.6199,0.4639
7.6210,0.4639
7.6221,0.4676
7.6233,0.4676
7.6244,0.4676
7.6256,0.4639
7.6267,0.4639
7.6278,0.4639
7.6290,0.4639
7.6301,0.4639
7.6313,0.4639
7.6324,0.4676
7.6335,0.4639
7.6345,0.4676
7.6355,0.4676
7.6365,0.4676
7.6375,0.4639
7.6385,0.4676
7.6395,0.4639
7.6406,0.4639
7.6416,0.4639
7.6426,0.4639
7.6436,0.4639
7.6446,0.4676
7.6456,0.4639
7.6467,0.4639
7.6483,0.4639
7.6495,0.4639
7.6509,0.4639
7.6523,0.4639
7.6535,0.4639
7.6546,0.4676
7.6558,0.4639
7.6569,0.4639
7.6581,0.4676
7.6592,0.4639
7.6603,0.4676
7.6612,0.4639
7.6622,0.4639
7.6632,0.4676
7.6642,0.4639
7.6652,0.4639
7.6662,0.4602
7.6673,0.4602
7.6683,0.4639
7.6693,0.4639
7.6703,0.4639
7.6714,0.4639
7.6725,0.4639
7.6735,0.4676
7.6746,0.4639
7.6756,0.4602
7.6767,0.4639
7.6777,0.4676
7.6787,0.4639
7.6798,0.4639
7.6808,0.4639
7.6819,0.4676
7.6829,0.4676
7.6840,0.4676
7.6851,0.4713
7.6861,0.4602
7.6872,0.4639
7.6882,0.4676
7.6892,0.4676
7.6903,0.4639
7.6914,0.4676
7.6924,0.4639
7.6934,0.4639
7.6945,0.4676
7.6955,0.4639
7.6965,0.4676
7.6976,0.4602
7.6987,0.4639
7.7000,0.4639
7.7012,0.4639
7.7024,0.4602
7.7035,0.4639
7.7048,0.4676
7.7061,0.4676
7.7074,0.4639
7.7085,0.4639
7.7096,0.4639
7.7108,0.4639
7.7120,0.4639
7.7133,0.4639
7.7146,0.4639
7.7157,0.4639
7.7170,0.4639
7.7183,0.4676
7.7194,0.4639
7.7204,0.4639
7.7215,0.4639
7.7226,0.4639
7.7236,0.4639
7.7247,0.4676
7.7257,0.4639
7.7267,0.4676
7.7278,0.4639
7.7290,0.4676
7.7301,0.4676
7.7313,0.4639
7.7324,0.4676
7.7336,0.4639
7.7347,0.4676
7.7358,0.4676
7.7370,0.4639
7.7381,0.4639
7.7392,0.4639
7.7404,0.4676
7.7415,0.4639
7.7426,0.4602
7.7438,0.4639
7.7449,0.4676
7.7460,0.4602
7.7471,0.4639
7.7483,0.4639
7.7494,0.4639
7.7505,0.4639
7.7516,0.4639
7.7527,0.4676
7.7538,0.4639
7.7548,0.4639
7.7558,0.4639
7.7569,0.4639
7.7579,0.4676
7.7589,0.4639
7.7600,0.4639
7.7610,0.4639
7.7621,0.4676
7.7632,0.4639
7.7643,0.4676
7.7654,0.4639
7.7665,0.4639
7.7676,0.4676
7.7687,0.4676
7.7698,0.4639
7.7708,0.4676
7.7719,0.4602
7.7730,0.4639
7.7741,0.4639
7.7751,0.4676
7.7762,0.4676
7.7773,0.4639
7.7784,0.4639
7.7795,0.4639
7.7805,0.4639
7.7816,0.4639
7.7827,0.4639
7.7838,0.4639
7.7849,0.4676
7.7860,0.4602
7.7871,0.4639
7.7882,0.4676
7.7893,0.4639
