Время[с],Напряжение[В]
6.4258,1.1912
6.4268,1.1912
6.4279,1.1875
6.4289,1.1875
6.4299,1.1912
6.4309,1.1912
6.4319,1.1912
6.4329,1.1875
6.4339,1.1875
6.4350,1.1912
6.4361,1.1875
6.4372,1.1875
6.4382,1.1875
6.4393,1.1912
6.4403,1.1912
6.4414,1.1912
6.4425,1.1875
6.4435,1.1912
6.4446,1.1912
6.4457,1.1912
6.4468,1.1875
6.4478,1.1912
6.4489,1.1912
6.4499,1.1912
6.4509,1.1912
6.4520,1.1875
6.4530,1.1875
6.4540,1.1912
6.4550,1.1912
6.4560,1.1875
6.4572,1.1912
6.4583,1.1912
6.4593,1.1912
6.4604,1.1875
6.4615,1.1875
6.4625,1.1912
6.4636,1.1912
6.4646,1.1912
6.4657,1.1912
6.4667,1.1875
6.4677,1.1875
6.4688,1.1912
6.4699,1.1912
6.4709,1.1875
6.4719,1.1875
6.4730,1.1912
6.4740,1.1875
6.4750,1.1912
6.4761,1.1875
6.4772,1.1838
6.4782,1.1912
6.4793,1.1912
6.4803,1.1912
6.4814,1.1875
6.4825,1.1875
6.4836,1.1875
6.4848,1.1875
6.4860,1.1875
6.4871,1.1912
6.4882,1.1875
6.4893,1.1912
6.4903,1.1912
6.4914,1.1912
6.4924,1.1912
6.4934,1.1912
6.4945,1.1912
6.4956,1.1875
6.4966,1.1838
6.4976,1.1838
6.4987,1.1912
6.4997,1.1912
6.5008,1.1838
6.5018,1.1912
6.5028,1.1875
6.5039,1.1912
6.5049,1.1912
6.5059,1.1875
6.5070,1.1912
6.5080,1.1912
6.5090,1.1875
6.5101,1.1875
6.5111,1.1875
6.5122,1.1875
6.5132,1.1912
6.5142,1.1912
6.5153,1.1838
6.5164,1.1875
6.5175,1.1912
6.5185,1.1875
6.5196,1.1875
6.5206,1.1912
6.5217,1.1875
6.5227,1.1875
6.5239,1.1875
6.5250,1.1875
6.5260,1.1912
6.5270,1.1912
6.5279,1.1912
6.5287,1.1875
6.5297,1.1875
6.5307,1.1912
6.5316,1.1875
6.5325,1.1838
6.5335,1.1912
6.5345,1.1875
6.5355,1.1875
6.5365,1.1912
6.5375,1.1912
6.5385,1.1912
6.5395,1.1912
6.5405,1.1912
6.5415,1.1912
6.5425,1.1875
6.5435,1.1875
6.5446,1.1912
6.5456,1.1912
6.5467,1.1838
6.5477,1.1875
6.5487,1.1875
6.5497,1.1912
6.5507,1.1912
6.5517,1.1875
6.5527,1.1912
6.5537,1.1875
6.5547,1.1912
6.5557,1.1912
6.5567,1.1875
6.5577,1.1912
6.5587,1.1912
6.5597,1.1875
6.5607,1.1875
6.5617,1.1875
6.5627,1.1875
6.5638,1.1875
6.5648,1.1912
6.5658,1.1875
6.5668,1.1875
6.5679,1.1875
6.5690,1.1875
6.5702,1.1912
6.5713,1.1875
6.5725,1.1875
6.5736,1.1875
6.5748,1.1875
6.5760,1.1875
6.5773,1.1912
6.5783,1.1875
6.5794,1.1875
6.5805,1.1912
6.5818,1.1875
6.5833,1.1912
6.5847,1.1875
6.5858,1.1912
6.5870,1.1875
6.5882,1.1875
6.5894,1.1875
6.5905,1.1875
6.5917,1.1875
6.5928,1.1912
6.5940,1.1912
6.5951,1.1912
6.5961,1.1912
6.5971,1.1875
6.5981,1.1912
6.5992,1.1912
6.6002,1.1875
6.6012,1.1912
6.6023,1.1912
6.6034,1.1912
6.6045,1.1875
6.6056,1.1875
6.6067,1.1875
6.6077,1.1875
6.6088,1.1912
6.6099,1.1875
6.6109,1.1912
6.6120,1.1875
6.6131,1.1912
6.6142,1.1912
6.6153,1.1912
6.6164,1.1912
6.6174,1.1875
6.6185,1.1875
6.6196,1.1875
6.6207,1.1912
6.6217,1.1912
6.6228,1.1912
6.6239,1.1838
6.6250,1.1912
6.6261,1.1875
6.6272,1.1875
6.6283,1.1875
6.6294,1.1875
6.6304,1.1838
6.6315,1.1875
6.6326,1.1912
6.6337,1.1912
6.6348,1.1875
6.6359,1.1912
6.6369,1.1912
6.6380,1.1912
6.6391,1.1912
6.6401,1.1875
6.6412,1.1875
6.6422,1.1912
6.6433,1.1875
6.6443,1.1912
6.6454,1.1912
6.6466,1.1912
6.6477,1.1912
6.6487,1.1912
6.6498,1.1912
6.6508,1.1875
6.6519,1.1912
6.6529,1.1875
6.6540,1.1912
6.6550,1.1912
6.6561,1.1875
6.6572,1.1912
6.6583,1.1912
6.6593,1.1912
6.6604,1.1875
6.6615,1.1875
6.6625,1.1875
6.6637,1.1875
6.6648,1.1875
6.6658,1.1912
6.6669,1.1912
6.6679,1.1875
6.6688,1.1912
6.6698,1.1912
6.6708,1.1912
6.6718,1.1875
6.6728,1.1912
6.6738,1.1875
6.6748,1.1838
6.6760,1.1875
6.6771,1.1912
6.6782,1.1875
6.6793,1.1912
6.6803,1.1912
6.6815,1.1875
6.6826,1.1912
6.6837,1.1912
6.6847,1.1875
6.6858,1.1875
6.6868,1.1875
6.6878,1.1875
6.6888,1.1875
6.6899,1.1875
6.6909,1.1838
6.6919,1.1875
6.6931,1.1912
6.6942,1.1875
6.6953,1.1838
6.6965,1.1875
6.6975,1.1875
6.6986,1.1912
6.6996,1.1875
6.7006,1.1875
6.7017,1.1912
6.7027,1.1912
6.7038,1.1875
6.7049,1.1912
6.7060,1.1875
6.7071,1.1912
6.7081,1.1875
6.7092,1.1875
6.7103,1.1912
6.7113,1.1875
6.7124,1.1912
6.7134,1.1875
6.7144,1.1875
6.7155,1.1875
6.7165,1.1912
6.7176,1.1875
6.7186,1.1912
6.7196,1.1912
6.7207,1.1912
6.7218,1.1875
6.7228,1.1875
6.7239,1.1875
6.7250,1.1875
6.7260,1.1875
6.7270,1.1912
6.7281,1.1912
6.7291,1.1875
6.7302,1.1912
6.7312,1.1912
6.7330,1.1912
6.7341,1.1912
6.7351,1.1912
6.7362,1.1912
6.7373,1.1912
6.7383,1.1875
6.7393,1.1912
6.7404,1.1838
6.7414,1.1875
6.7459,1.1912
6.7472,1.1912
6.7483,1.1875
6.7494,1.1912
6.7504,1.1912
6.7515,1.1875
6.7525,1.1875
6.7536,1.1912
6.7547,1.1912
6.7558,1.1875
6.7568,1.1912
6.7577,1.1875
6.7587,1.1912
6.7596,1.1875
6.7605,1.1912
6.7615,1.1875
6.7624,1.1875
6.7634,1.1912
6.7645,1.1875
6.7656,1.1912
6.7667,1.1912
6.7678,1.1875
6.7688,1.1875
6.7700,1.1838
6.7710,1.1875
6.7721,1.1875
6.7731,1.1912
6.7742,1.1875
6.7753,1.1838
6.7763,1.1875
6.7774,1.1912
6.7784,1.1949
6.7794,1.1912
6.7805,1.1875
6.7815,1.1801
6.7825,1.1912
6.7835,1.1912
6.7846,1.1875
6.7857,1.1875
6.7867,1.1912
6.7877,1.1875
6.7888,1.1912
6.7899,1.1912
6.7909,1.1949
6.7920,1.1912
6.7930,1.1912
6.7941,1.1875
6.7951,1.1875
6.7961,1.1875
6.7971,1.1838
6.7981,1.1912
6.7992,1.1912
6.8002,1.1912
6.8012,1.1875
6.8022,1.1875
6.8032,1.1875
6.8042,1.1875
6.8053,1.1875
6.8063,1.1875
6.8075,1.1912
6.8087,1.1875
6.8100,1.1912
6.8111,1.1912
6.8122,1.1912
6.8133,1.1912
6.8144,1.1875
6.8156,1.1912
6.8169,1.1912
6.8182,1.1875
6.8194,1.1875
6.8205,1.1912
6.8216,1.1875
6.8227,1.1875
6.8240,1.1912
6.8251,1.1875
6.8262,1.1912
6.8273,1.1875
6.8284,1.1875
6.8294,1.1875
6.8305,1.1912
6.8317,1.1875
6.8327,1.1875
6.8338,1.1875
6.8349,1.1875
6.8361,1.1912
6.8373,1.1875
6.8385,1.1912
6.8397,1.1912
6.8408,1.1875
6.8418,1.1912
6.8429,1.1875
6.8439,1.1875
6.8450,1.1875
6.8462,1.1875
6.8475,1.1875
6.8486,1.1912
6.8497,1.1912
6.8508,1.1875
6.8518,1.1912
6.8530,1.1875
6.8540,1.1912
6.8550,1.1875
6.8560,1.1875
6.8571,1.1875
6.8581,1.1875
6.8591,1.1912
6.8601,1.1875
6.8612,1.1912
6.8623,1.1912
6.8634,1.1912
6.8645,1.1875
6.8655,1.1912
6.8666,1.1875
6.8677,1.1875
6.8688,1.1875
6.8698,1.1912
6.8709,1.1875
6.8719,1.1838
6.8730,1.1875
6.8741,1.1875
6.8751,1.1875
6.8762,1.1875
6.8773,1.1912
6.8784,1.1875
6.8794,1.1875
6.8805,1.1875
6.8816,1.1912
6.8826,1.1875
6.8837,1.1875
6.8848,1.1912
6.8858,1.1912
6.8868,1.1875
6.8879,1.1875
6.8890,1.1875
6.8900,1.1912
6.8911,1.1912
6.8922,1.1912
6.8932,1.1875
6.8943,1.1875
6.8953,1.1912
6.8964,1.1875
6.8975,1.1875
6.8985,1.1875
6.8996,1.1875
6.9006,1.1875
6.9017,1.1912
6.9028,1.1875
6.9039,1.1912
6.9049,1.1801
6.9060,1.1875
6.9071,1.1875
6.9081,1.1875
6.9092,1.1875
6.9102,1.1912
6.9113,1.1875
6.9124,1.1875
6.9135,1.1875
6.9146,1.1838
6.9158,1.1912
6.9170,1.1912
6.9182,1.1875
6.9193,1.1838
6.9203,1.1801
6.9214,1.1912
6.9257,1.1801
6.9267,1.1875
6.9277,1.1912
6.9287,1.1875
6.9297,1.1875
6.9307,1.1912
6.9317,1.1875
6.9327,1.1912
6.9337,1.1875
6.9347,1.1875
6.9357,1.1912
6.9367,1.1875
6.9377,1.1875
6.9388,1.1912
6.9398,1.1875
6.9408,1.1912
6.9418,1.1875
6.9428,1.1912
6.9439,1.1912
6.9449,1.1875
6.9459,1.1912
6.9469,1.1875
6.9479,1.1875
6.9489,1.1875
6.9499,1.1912
6.9509,1.1875
6.9519,1.1875
6.9530,1.1912
6.9541,1.1875
6.9553,1.1912
6.9565,1.1875
6.9576,1.1875
6.9588,1.1875
6.9599,1.1875
6.9611,1.1875
6.9623,1.1912
6.9634,1.1875
6.9645,1.1912
6.9656,1.1875
6.9669,1.1838
6.9682,1.1875
6.9696,1.1875
6.9707,1.1912
6.9720,1.1875
6.9733,1.1875
6.9744,1.1912
6.9755,1.1912
6.9766,1.1875
6.9777,1.1875
6.9788,1.1912
6.9798,1.1912
6.9810,1.1875
6.9820,1.1912
6.9831,1.1875
6.9842,1.1875
6.9853,1.1912
6.9864,1.1875
6.9875,1.1912
6.9886,1.1838
6.9898,1.1912
6.9909,1.1912
6.9919,1.1912
6.9930,1.1875
6.9941,1.1912
6.9952,1.1875
6.9964,1.1875
6.9975,1.1875
6.9986,1.1875
6.9997,1.1875
7.0007,1.1875
7.0018,1.1912
7.0029,1.1875
7.0040,1.1875
7.0051,1.1875
7.0063,1.1838
7.0074,1.1875
7.0085,1.1912
7.0097,1.1912
7.0108,1.1875
7.0120,1.1912
7.0131,1.1875
7.0143,1.1912
7.0154,1.1875
7.0165,1.1875
7.0176,1.1875
7.0187,1.1875
7.0198,1.1875
7.0209,1.1875
7.0220,1.1875
7.0230,1.1875
7.0242,1.1912
7.0252,1.1912
7.0264,1.1912
7.0275,1.1875
7.0285,1.1875
7.0296,1.1838
7.0307,1.1912
7.0318,1.1875
7.0329,1.1875
7.0340,1.1912
7.0351,1.1875
7.0363,1.1912
7.0373,1.1875
7.0384,1.1875
7.0395,1.1875
7.0406,1.1912
7.0417,1.1875
7.0427,1.1912
7.0439,1.1875
7.0450,1.1838
7.0461,1.1875
7.0472,1.1912
7.0482,1.1912
7.0493,1.1875
7.0504,1.1875
7.0515,1.1875
7.0526,1.1912
7.0537,1.1949
7.0548,1.1912
7.0559,1.1912
7.0570,1.1912
7.0581,1.1912
7.0592,1.1875
7.0603,1.1875
7.0614,1.1912
7.0626,1.1875
7.0636,1.1912
7.0647,1.1875
7.0658,1.1875
7.0668,1.1875
7.0679,1.1875
7.0690,1.1875
7.0701,1.1875
7.0714,1.1912
7.0730,1.1875
7.0741,1.1912
7.0752,1.1875
7.0764,1.1875
7.0776,1.1875
7.0787,1.1875
7.0797,1.1875
7.0808,1.1875
7.0819,1.1875
7.0831,1.1875
7.0842,1.1875
7.0856,1.1875
7.0868,1.1875
7.0880,1.1875
7.0891,1.1875
7.0901,1.1875
7.0912,1.1875
7.0923,1.1875
7.0934,1.1875
7.0945,1.1875
7.0956,1.1875
7.0971,1.1912
7.0983,1.1875
7.0994,1.1875
7.1005,1.1912
7.1017,1.1912
7.1028,1.1875
7.1039,1.1912
7.1050,1.1875
7.1061,1.1875
7.1072,1.1912
7.1083,1.1875
7.1094,1.1912
7.1105,1.1912
7.1115,1.1912
7.1126,1.1875
7.1137,1.1912
7.1148,1.1838
7.1159,1.1875
7.1170,1.1875
7.1181,1.1912
7.1192,1.1912
7.1204,1.1875
7.1215,1.1912
7.1226,1.1912
7.1237,1.1801
7.1247,1.1875
7.1258,1.1912
7.1269,1.1875
7.1280,1.1838
7.1291,1.1875
7.1302,1.1875
7.1313,1.1875
7.1324,1.1912
7.1335,1.1875
7.1346,1.1875
7.1357,1.1875
7.1368,1.1875
7.1379,1.1912
7.1390,1.1912
7.1401,1.1875
7.1412,1.1875
7.1423,1.1912
7.1434,1.1912
7.1445,1.1875
7.1456,1.1875
7.1467,1.1875
7.1478,1.1838
7.1489,1.1912
7.1500,1.1912
7.1511,1.1912
7.1522,1.1875
7.1533,1.1875
7.1544,1.1875
7.1556,1.1875
7.1567,1.1875
7.1578,1.1912
7.1589,1.1875
7.1600,1.1875
7.1611,1.1875
7.1622,1.1912
7.1632,1.1875
7.1643,1.1912
7.1654,1.1912
7.1665,1.1875
7.1676,1.1875
7.1687,1.1875
7.1699,1.1875
7.1711,1.1875
7.1722,1.1875
7.1735,1.1875
7.1746,1.1912
7.1758,1.1912
7.1769,1.1875
7.1824,1.1875
7.1834,1.1838
7.1845,1.1875
7.1856,1.1912
7.1866,1.1912
7.1876,1.1875
7.1886,1.1912
7.1896,1.1875
7.1907,1.1801
7.1917,1.1875
7.1927,1.1912
7.1937,1.1912
7.1948,1.1912
7.1958,1.1875
7.1968,1.1912
7.1978,1.1912
7.1989,1.1838
7.1999,1.1875
7.2009,1.1912
7.2019,1.1875
7.2029,1.1912
7.2039,1.1801
7.2049,1.1875
7.2060,1.1838
7.2070,1.1912
7.2081,1.1838
7.2091,1.1838
7.2101,1.1875
7.2112,1.1912
7.2124,1.1875
7.2137,1.1912
7.2149,1.1912
7.2160,1.1875
7.2171,1.1875
7.2184,1.1875
7.2197,1.1912
7.2208,1.1875
7.2218,1.1875
7.2230,1.1875
7.2242,1.1875
7.2258,1.1875
7.2272,1.1875
7.2283,1.1912
7.2299,1.1912
7.2311,1.1875
7.2322,1.1875
7.2333,1.1875
7.2345,1.1838
7.2356,1.1875
7.2368,1.1912
7.2379,1.1875
7.2390,1.1912
7.2401,1.1838
7.2412,1.1875
7.2424,1.1875
7.2435,1.1801
7.2446,1.1875
7.2457,1.1875
7.2469,1.1875
7.2480,1.1875
7.2491,1.1875
7.2501,1.1912
7.2512,1.1875
7.2523,1.1912
7.2534,1.1875
7.2544,1.1875
7.2555,1.1912
7.2566,1.1912
7.2576,1.1912
7.2587,1.1912
7.2598,1.1875
7.2608,1.1875
7.2619,1.1875
7.2629,1.1875
7.2641,1.1912
7.2651,1.1912
7.2662,1.1875
7.2673,1.1875
7.2684,1.1912
7.2694,1.1912
7.2705,1.1912
7.2716,1.1912
7.2726,1.1801
7.2737,1.1875
7.2748,1.1875
7.2759,1.1875
7.2770,1.1875
7.2780,1.1875
7.2791,1.1912
7.2801,1.1912
7.2812,1.1875
7.2823,1.1875
7.2834,1.1875
7.2844,1.1875
7.2856,1.1912
7.2867,1.1875
7.2878,1.1875
7.2889,1.1875
7.2899,1.1875
7.2910,1.1912
7.2921,1.1875
7.2932,1.1875
7.2943,1.1912
7.2954,1.1912
7.2966,1.1875
7.2981,1.1875
7.2992,1.1875
7.3003,1.1875
7.3014,1.1875
7.3025,1.1875
7.3036,1.1875
7.3047,1.1801
7.3058,1.1875
7.3069,1.1912
7.3080,1.1875
7.3092,1.1912
7.3103,1.1875
7.3113,1.1912
7.3124,1.1875
7.3135,1.1801
7.3146,1.1875
7.3157,1.1875
7.3168,1.1875
7.3180,1.1875
7.3191,1.1912
7.3202,1.1875
7.3213,1.1912
7.3225,1.1875
7.3236,1.1875
7.3248,1.1875
7.3259,1.1912
7.3271,1.1875
7.3282,1.1875
7.3293,1.1875
7.3304,1.1912
7.3315,1.1875
7.3326,1.1875
7.3361,1.1875
7.3372,1.1912
7.3382,1.1875
7.3392,1.1912
7.3402,1.1912
7.3412,1.1875
7.3423,1.1875
7.3433,1.1875
7.3443,1.1875
7.3454,1.1875
7.3464,1.1875
7.3474,1.1875
7.3484,1.1875
7.3494,1.1875
7.3505,1.1875
7.3515,1.1912
7.3525,1.1875
7.3536,1.1875
7.3546,1.1875
7.3557,1.1875
7.3568,1.1912
7.3578,1.1912
7.3588,1.1875
7.3598,1.1875
7.3608,1.1838
7.3619,1.1949
7.3630,1.1875
7.3640,1.1875
7.3651,1.1912
7.3664,1.1912
7.3676,1.1875
7.3687,1.1875
7.3698,1.1875
7.3710,1.1875
7.3721,1.1875
7.3735,1.1912
7.3747,1.1875
7.3758,1.1875
7.3768,1.1875
7.3780,1.1912
7.3792,1.1838
7.3808,1.1838
7.3822,1.1875
7.3833,1.1875
7.3848,1.1875
7.3860,1.1801
7.3871,1.1912
7.3882,1.1875
7.3893,1.1875
7.3904,1.1912
7.3915,1.1875
7.3926,1.1912
7.3937,1.1912
7.3948,1.1912
7.3959,1.1875
7.3970,1.1912
7.3982,1.1875
7.3993,1.1875
7.4004,1.1875
7.4015,1.1912
7.4026,1.1875
7.4037,1.1912
7.4048,1.1838
7.4059,1.1838
7.4070,1.1875
7.4081,1.1912
7.4092,1.1875
7.4103,1.1875
7.4114,1.1875
7.4125,1.1912
7.4136,1.1875
7.4147,1.1912
7.4159,1.1912
7.4170,1.1912
7.4181,1.1912
7.4192,1.1875
7.4203,1.1912
7.4215,1.1875
7.4226,1.1875
7.4237,1.1875
7.4247,1.1875
7.4258,1.1875
7.4269,1.1875
7.4280,1.1875
7.4291,1.1801
7.4303,1.1875
7.4314,1.1875
7.4325,1.1875
7.4336,1.1875
7.4347,1.1838
7.4358,1.1875
7.4370,1.1912
7.4381,1.1875
7.4391,1.1875
7.4403,1.1875
7.4414,1.1875
7.4425,1.1875
7.4436,1.1912
7.4447,1.1875
7.4458,1.1912
7.4468,1.1875
7.4480,1.1875
7.4491,1.1838
7.4503,1.1875
7.4513,1.1875
7.4525,1.1875
7.4535,1.1912
7.4547,1.1912
7.4558,1.1875
7.4569,1.1875
7.4580,1.1875
7.4591,1.1875
7.4603,1.1875
7.4614,1.1912
7.4625,1.1912
7.4644,1.1912
7.4658,1.1875
7.4670,1.1912
7.4682,1.1875
7.4694,1.1875
7.4706,1.1875
7.4716,1.1875
7.4728,1.1801
7.4739,1.1875
7.4750,1.1875
7.4761,1.1875
7.4772,1.1875
7.4782,1.1912
7.4834,1.1875
7.4844,1.1875
7.4854,1.1875
7.4865,1.1875
7.4875,1.1875
7.4885,1.1912
7.4895,1.1912
7.4906,1.1801
7.4916,1.1875
7.4926,1.1875
7.4938,1.1801
7.4949,1.1912
7.4959,1.1875
7.4969,1.1838
7.4981,1.1875
7.4991,1.1875
7.5002,1.1875
7.5012,1.1912
7.5022,1.1912
7.5032,1.1875
7.5042,1.1875
7.5053,1.1912
7.5063,1.1912
7.5073,1.1875
7.5084,1.1875
7.5096,1.1912
7.5106,1.1875
7.5118,1.1912
7.5130,1.1875
7.5142,1.1912
7.5153,1.1912
7.5165,1.1875
7.5177,1.1875
7.5190,1.1912
7.5202,1.1875
7.5214,1.1912
7.5226,1.1912
7.5237,1.1875
7.5247,1.1875
7.5260,1.1912
7.5271,1.1912
7.5283,1.1912
7.5295,1.1875
7.5306,1.1875
7.5317,1.1875
7.5333,1.1875
7.5349,1.1875
7.5360,1.1875
7.5373,1.1912
7.5387,1.1912
7.5398,1.1875
7.5409,1.1875
7.5421,1.1875
7.5432,1.1912
7.5443,1.1912
7.5454,1.1912
7.5465,1.1875
7.5476,1.1875
7.5487,1.1875
7.5498,1.1912
7.5509,1.1875
7.5520,1.1875
7.5531,1.1875
7.5542,1.1875
7.5552,1.1875
7.5564,1.1838
7.5575,1.1875
7.5586,1.1838
7.5597,1.1875
7.5608,1.1875
7.5619,1.1912
7.5630,1.1875
7.5641,1.1875
7.5652,1.1875
7.5663,1.1838
7.5675,1.1875
7.5686,1.1875
7.5697,1.1875
7.5708,1.1875
7.5720,1.1875
7.5731,1.1875
7.5742,1.1875
7.5753,1.1875
7.5765,1.1875
7.5776,1.1875
7.5788,1.1912
7.5799,1.1875
7.5810,1.1912
7.5821,1.1875
7.5832,1.1912
7.5844,1.1875
7.5855,1.1875
7.5866,1.1912
7.5878,1.1912
7.5889,1.1875
7.5900,1.1875
7.5912,1.1875
7.5923,1.1875
7.5934,1.1875
7.5945,1.1875
7.5956,1.1912
7.5968,1.1875
7.5978,1.1875
7.5990,1.1875
7.6001,1.1912
7.6011,1.1875
7.6023,1.1875
7.6034,1.1875
7.6157,1.1912
7.6169,1.1801
7.6181,1.1875
7.6192,1.1912
7.6203,1.1875
7.6215,1.1875
7.6227,1.1875
7.6239,1.1875
7.6251,1.1875
7.6263,1.1875
7.6275,1.1912
7.6286,1.1875
7.6298,1.1838
7.6310,1.1875
7.6321,1.1912
7.6332,1.1875
7.6344,1.1875
7.6355,1.1912
7.6366,1.1875
7.6377,1.1875
7.6388,1.1875
7.6400,1.1875
7.6412,1.1912
7.6423,1.1875
7.6434,1.1838
7.6446,1.1838
7.6457,1.1875
7.6468,1.1875
7.6479,1.1875
7.6490,1.1875
7.6501,1.1875
7.6513,1.1912
7.6524,1.1875
7.6535,1.1875
7.6547,1.1912
7.6558,1.1912
7.6570,1.1875
7.6582,1.1912
7.6594,1.1801
7.6605,1.1875
7.6618,1.1875
7.6629,1.1875
7.6640,1.1912
7.6651,1.1838
7.6660,1.1912
7.6670,1.1875
7.6679,1.1912
7.6689,1.1875
7.6699,1.1912
7.6709,1.1875
7.6720,1.1912
7.6730,1.1875
7.6741,1.1912
7.6752,1.1875
7.6762,1.1912
7.6773,1.1838
7.6784,1.1875
7.6794,1.1875
7.6805,1.1875
7.6815,1.1912
7.6826,1.1875
7.6836,1.1912
7.6847,1.1875
7.6858,1.1875
7.6868,1.1912
7.6879,1.1875
7.6890,1.1875
7.6900,1.1875
7.6911,1.1875
7.6921,1.1912
7.6932,1.1838
7.6942,1.1875
7.6953,1.1912
7.6964,1.1912
7.6975,1.1875
7.6985,1.1838
7.6996,1.1912
7.7006,1.1912
7.7017,1.1875
7.7027,1.1875
7.7038,1.1875
7.7049,1.1875
7.7059,1.1875
7.7069,1.1875
7.7080,1.1949
7.7091,1.1912
7.7101,1.1875
7.7112,1.1838
7.7122,1.1875
7.7135,1.1912
7.7149,1.1875
7.7161,1.1875
7.7172,1.1875
7.7184,1.1875
7.7196,1.1875
7.7210,1.1838
7.7223,1.1875
7.7234,1.1875
7.7245,1.1875
7.7257,1.1875
7.7271,1.1875
7.7284,1.1875
7.7299,1.1875
7.7311,1.1875
7.7324,1.1801
7.7338,1.1912
7.7349,1.1875
7.7360,1.1875
7.7371,1.1875
7.7382,1.1875
7.7394,1.1875
7.7404,1.1875
7.7416,1.1875
7.7427,1.1875
7.7439,1.1875
7.7450,1.1875
7.7461,1.1875
7.7472,1.1838
7.7484,1.1875
7.7495,1.1912
7.7506,1.1912
7.7517,1.1875
7.7528,1.1875
7.7539,1.1912
7.7550,1.1912
7.7562,1.1838
7.7573,1.1875
7.7584,1.1875
7.7595,1.1875
7.7607,1.1875
7.7618,1.1912
7.7630,1.1912
7.7641,1.1912
7.7653,1.1912
7.7664,1.1875
7.7674,1.1838
7.7685,1.1875
7.7696,1.1838
7.7706,1.1912
7.7717,1.1875
7.7728,1.1875
7.7740,1.1912
7.7751,1.1875
7.7763,1.1912
7.7773,1.1912
7.7784,1.1875
7.7795,1.1875
7.7805,1.1875
7.7816,1.1875
7.7827,1.1912
7.7838,1.1875
7.7849,1.1912
7.7860,1.1875
7.7871,1.1838
7.7883,1.1912
7.7894,1.1875
7.7905,1.1838
7.7916,1.1875
7.7927,1.1875
7.7938,1.1838
7.7949,1.1838
7.7960,1.1875
7.7972,1.1875
7.7982,1.1875
7.7993,1.1875
7.8003,1.1912
7.8015,1.1875
7.8025,1.1875
7.8036,1.1912
7.8047,1.1801
7.8059,1.1912
7.8071,1.1875
7.8081,1.1912
7.8092,1.1875
7.8102,1.1912
7.8113,1.1875
7.8124,1.1875
7.8135,1.1875
7.8145,1.1875
7.8156,1.1875
7.8168,1.1875
7.8179,1.1875
7.8190,1.1875
7.8201,1.1875
7.8211,1.1875
7.8222,1.1912
7.8233,1.1912
7.8244,1.1875
7.8255,1.1875
7.8266,1.1912
7.8277,1.1875
7.8287,1.1875
7.8298,1.1912
7.8308,1.1875
7.8319,1.1875
7.8329,1.1912
7.8340,1.1875
7.8350,1.1912
7.8399,1.1875
7.8410,1.1875
7.8421,1.1838
7.8432,1.1875
7.8443,1.1875
7.8454,1.1912
7.8465,1.1875
7.8476,1.1875
7.8487,1.1875
7.8498,1.1838
7.8508,1.1875
7.8519,1.1875
7.8530,1.1875
7.8541,1.1838
7.8552,1.1875
7.8563,1.1875
7.8574,1.1838
7.8585,1.1875
7.8596,1.1875
7.8608,1.1875
7.8619,1.1912
7.8630,1.1875
7.8641,1.1875
7.8653,1.1801
7.8664,1.1912
7.8675,1.1875
7.8686,1.1875
7.8696,1.1838
7.8708,1.1912
7.8718,1.1875
7.8729,1.1875
7.8740,1.1875
7.8751,1.1912
7.8763,1.1875
7.8774,1.1875
7.8785,1.1875
7.8797,1.1912
7.8808,1.1875
7.8820,1.1875
7.8831,1.1912
7.8843,1.1875
7.8854,1.1875
7.8864,1.1875
7.8874,1.1875
7.8883,1.1875
7.8893,1.1875
7.8904,1.1912
7.8914,1.1912
7.8925,1.1875
7.8936,1.1949
7.8947,1.1875
7.8958,1.1875
7.8968,1.1875
7.8979,1.1875
7.8990,1.1912
7.9001,1.1875
7.9012,1.1838
7.9023,1.1912
7.9034,1.1875
7.9045,1.1875
7.9056,1.1875
7.9067,1.1875
7.9078,1.1875
7.9089,1.1912
7.9100,1.1875
7.9111,1.1912
7.9122,1.1875
7.9132,1.1912
7.9144,1.1838
7.9155,1.1875
7.9166,1.1875
7.9176,1.1912
7.9187,1.1875
7.9198,1.1912
7.9209,1.1912
7.9220,1.1838
7.9230,1.1875
7.9241,1.1875
7.9252,1.1912
7.9263,1.1875
7.9274,1.1875
7.9285,1.1875
7.9296,1.1875
7.9307,1.1912
7.9317,1.1912
7.9328,1.1838
7.9339,1.1912
7.9350,1.1875
7.9361,1.1875
7.9372,1.1875
7.9383,1.1875
7.9394,1.1875
7.9405,1.1875
7.9415,1.1875
7.9426,1.1875
7.9437,1.1875
7.9448,1.1875
7.9459,1.1838
7.9471,1.1875
7.9485,1.1875
7.9497,1.1838
7.9509,1.1912
7.9520,1.1875
7.9534,1.1875
7.9546,1.1875
7.9558,1.1912
7.9568,1.1875
7.9580,1.1875
7.9592,1.1875
7.9604,1.1875
7.9620,1.1875
7.9632,1.1912
7.9644,1.1875
7.9658,1.1912
7.9669,1.1875
7.9680,1.1912
7.9690,1.1838
7.9701,1.1875
7.9712,1.1912
7.9723,1.1838
7.9734,1.1875
7.9744,1.1838
7.9755,1.1875
7.9766,1.1912
7.9777,1.1912
7.9788,1.1875
7.9799,1.1838
7.9810,1.1875
7.9820,1.1838
7.9832,1.1912
7.9843,1.1838
7.9854,1.1912
7.9865,1.1838
7.9875,1.1912
7.9886,1.1875
7.9896,1.1875
7.9907,1.1912
