Время[с],Напряжение[В]
55.5138,0.5678
55.5161,0.5641
55.5185,0.5641
55.5211,0.5641
55.5238,0.5641
55.5262,0.5678
55.5285,0.5641
55.5308,0.5641
55.5332,0.5641
55.5355,0.5678
55.5379,0.5641
55.5401,0.5641
55.5425,0.5678
55.5449,0.5641
55.5473,0.5641
55.5496,0.5678
55.5520,0.5641
55.5543,0.5641
55.5567,0.5641
55.5590,0.5641
55.5613,0.5604
55.5637,0.5641
55.5659,0.5678
55.5682,0.5641
55.5706,0.5641
55.5730,0.5678
55.5757,0.5641
55.5781,0.5641
55.5809,0.5641
55.5839,0.5604
55.5865,0.5604
55.5891,0.5604
55.5922,0.5641
55.5950,0.5678
55.5981,0.5641
55.6006,0.5604
55.6029,0.5641
55.6053,0.5641
55.6076,0.5604
55.6099,0.5604
55.6122,0.5566
55.6145,0.5604
55.6169,0.5641
55.6192,0.5604
55.6216,0.5604
55.6239,0.5604
55.6262,0.5641
55.6286,0.5641
55.6309,0.5641
55.6333,0.5604
55.6356,0.5604
55.6380,0.5604
55.6403,0.5641
55.6427,0.5604
55.6451,0.5604
55.6474,0.5604
55.6498,0.5604
55.6523,0.5604
55.6549,0.5604
55.6574,0.5566
55.6601,0.5566
55.6633,0.5604
55.6660,0.5566
55.6694,0.5566
55.6725,0.5604
55.6751,0.5566
55.6783,0.5604
55.6809,0.5566
55.6834,0.5604
55.6859,0.5604
55.6884,0.5604
55.6908,0.5529
55.6942,0.5566
55.6971,0.5566
55.6999,0.5604
55.7027,0.5566
55.7051,0.5566
55.7074,0.5529
55.7098,0.5529
55.7121,0.5604
55.7159,0.5604
55.7220,0.5566
55.7243,0.5604
55.7266,0.5566
55.7289,0.5529
55.7312,0.5566
55.7335,0.5566
55.7358,0.5566
55.7382,0.5529
55.7405,0.5566
55.7428,0.5566
55.7451,0.5566
55.7474,0.5566
55.7497,0.5604
55.7520,0.5566
55.7544,0.5529
55.7572,0.5529
55.7597,0.5604
55.7622,0.5529
55.7652,0.5566
55.7678,0.5529
55.7704,0.5529
55.7729,0.5529
55.7760,0.5529
55.7789,0.5566
55.7818,0.5529
55.7841,0.5566
55.7866,0.5566
55.7890,0.5566
55.7917,0.5529
55.7943,0.5529
55.7966,0.5566
55.7989,0.5529
55.8012,0.5566
55.8034,0.5566
55.8058,0.5529
55.8081,0.5529
55.8104,0.5529
55.8127,0.5529
55.8150,0.5529
55.8174,0.5566
55.8197,0.5529
55.8220,0.5492
55.8242,0.5566
55.8266,0.5566
55.8288,0.5566
55.8312,0.5529
55.8335,0.5492
55.8359,0.5492
55.8383,0.5492
55.8406,0.5529
55.8429,0.5529
55.8452,0.5529
55.8475,0.5529
55.8498,0.5529
55.8520,0.5529
55.8544,0.5529
55.8567,0.5566
55.8590,0.5566
55.8614,0.5529
55.8639,0.5529
55.8666,0.5529
55.8691,0.5529
55.8717,0.5529
55.8751,0.5529
55.8778,0.5529
55.8802,0.5529
55.8831,0.5529
55.8856,0.5529
55.8881,0.5529
55.8911,0.5455
55.8943,0.5492
55.8968,0.5529
55.8992,0.5529
55.9024,0.5529
55.9049,0.5529
55.9072,0.5455
55.9096,0.5529
55.9120,0.5492
55.9144,0.5492
55.9172,0.5492
55.9197,0.5529
55.9221,0.5492
55.9244,0.5492
55.9267,0.5529
55.9291,0.5529
55.9314,0.5529
55.9338,0.5492
55.9362,0.5529
55.9386,0.5529
55.9410,0.5529
55.9433,0.5529
55.9458,0.5455
55.9482,0.5492
55.9505,0.5529
55.9529,0.5492
55.9553,0.5529
55.9577,0.5492
55.9600,0.5529
55.9623,0.5529
55.9647,0.5492
55.9671,0.5492
55.9694,0.5492
55.9718,0.5529
55.9741,0.5492
55.9767,0.5529
55.9792,0.5529
55.9816,0.5492
55.9840,0.5492
55.9865,0.5529
55.9890,0.5529
55.9918,0.5492
55.9942,0.5529
55.9971,0.5492
56.0002,0.5566
56.0032,0.5529
56.0061,0.5529
56.0085,0.5566
56.0109,0.5566
56.0132,0.5604
56.0161,0.5566
56.0187,0.5566
56.0211,0.5604
56.0234,0.5604
56.0257,0.5604
56.0280,0.5604
56.0304,0.5678
56.0328,0.5641
56.0351,0.5641
56.0375,0.5678
56.0399,0.5641
56.0423,0.5641
56.0446,0.5715
56.0470,0.5678
56.0494,0.5678
56.0518,0.5715
56.0541,0.5678
56.0566,0.5678
56.0590,0.5678
56.0615,0.5678
56.0639,0.5715
56.0663,0.5715
56.0687,0.5715
56.0711,0.5715
56.0737,0.5715
56.0763,0.5715
56.0787,0.5752
56.0812,0.5752
56.0842,0.5715
56.0866,0.5752
56.0893,0.5752
56.0922,0.5752
56.0951,0.5752
56.0975,0.5789
56.0999,0.5752
56.1022,0.5752
56.1046,0.5752
56.1071,0.5752
56.1096,0.5752
56.1119,0.5789
56.1146,0.5715
56.1174,0.5752
56.1197,0.5789
56.1257,0.5752
56.1281,0.5789
56.1304,0.5715
56.1328,0.5752
56.1351,0.5752
56.1375,0.5752
56.1398,0.5752
56.1421,0.5789
56.1444,0.5752
56.1468,0.5752
56.1491,0.5752
56.1514,0.5752
56.1536,0.5752
56.1559,0.5715
56.1583,0.5752
56.1606,0.5826
56.1629,0.5752
56.1653,0.5752
56.1680,0.5752
56.1703,0.5789
56.1728,0.5752
56.1755,0.5715
56.1779,0.5789
56.1805,0.5752
56.1836,0.5715
56.1864,0.5715
56.1888,0.5752
56.1913,0.5752
56.1937,0.5752
56.1960,0.5752
56.1985,0.5752
56.2008,0.5715
56.2031,0.5715
56.2055,0.5752
56.2084,0.5752
56.2110,0.5752
56.2134,0.5752
56.2158,0.5752
56.2182,0.5715
56.2204,0.5752
56.2228,0.5678
56.2251,0.5752
56.2275,0.5752
56.2297,0.5715
56.2320,0.5752
56.2342,0.5715
56.2365,0.5715
56.2389,0.5678
56.2412,0.5752
56.2435,0.5715
56.2458,0.5715
56.2481,0.5715
56.2504,0.5715
56.2527,0.5715
56.2550,0.5715
56.2574,0.5715
56.2596,0.5641
56.2622,0.5715
56.2647,0.5678
56.2673,0.5715
56.2698,0.5752
56.2726,0.5715
56.2749,0.5678
56.2777,0.5678
56.2809,0.5715
56.2837,0.5678
56.2860,0.5715
56.2884,0.5678
56.2908,0.5678
56.2932,0.5678
56.2956,0.5641
56.2980,0.5678
56.3004,0.5678
56.3027,0.5678
56.3051,0.5678
56.3076,0.5678
56.3101,0.5678
56.3126,0.5678
56.3149,0.5678
56.3174,0.5678
56.3199,0.5678
56.3223,0.5678
56.3247,0.5678
56.3272,0.5641
56.3296,0.5715
56.3320,0.5678
56.3343,0.5678
56.3367,0.5641
56.3392,0.5641
56.3415,0.5678
56.3440,0.5641
56.3464,0.5678
56.3488,0.5678
56.3511,0.5678
56.3535,0.5678
56.3558,0.5641
56.3581,0.5678
56.3605,0.5678
56.3629,0.5678
56.3652,0.5678
56.3676,0.5641
56.3700,0.5678
56.3723,0.5678
56.3747,0.5641
56.3771,0.5715
56.3795,0.5678
56.3818,0.5678
56.3843,0.5678
56.3867,0.5678
56.3891,0.5678
56.3914,0.5678
56.3938,0.5715
56.3961,0.5641
56.3985,0.5678
56.4009,0.5678
56.4034,0.5678
56.4058,0.5678
56.4083,0.5678
56.4108,0.5678
56.4133,0.5641
56.4158,0.5678
56.4183,0.5678
56.4207,0.5678
56.4231,0.5678
56.4254,0.5641
56.4279,0.5678
56.4305,0.5641
56.4330,0.5678
56.4353,0.5678
56.4378,0.5678
56.4402,0.5715
56.4426,0.5678
56.4450,0.5641
56.4475,0.5678
56.4499,0.5641
56.4523,0.5678
56.4547,0.5678
56.4571,0.5678
56.4595,0.5641
56.4619,0.5641
56.4643,0.5641
56.4668,0.5641
56.4692,0.5678
56.4716,0.5641
56.4740,0.5678
56.4764,0.5678
56.4787,0.5678
